"time","type","value"
2010,"price",107.710500411398
2012,"price",106.263675809928
2014,"price",109.574744410797
2016,"price",106.633332686331
2018,"price",106.91408462133
2020,"price",108.626753047414
2022,"price",108.427556452725
2024,"price",107.636226467301
2026,"price",109.241286230089
2028,"price",109.544365392022
2030,"price",109.426389543519
2032,"price",108.872469400245
2034,"price",109.605963251488
2036,"price",109.747248172447
2038,"price",110.6047154157
2040,"price",110.906028730619
2042,"price",109.926689666199
2044,"price",109.089902713033
2046,"price",109.793187017301
2048,"price",111.02761873603
2050,"price",111.947175928753
2010,"comp_p",48.7362909061141
2012,"comp_p",33.6012534522296
2014,"comp_p",44.1206031746272
2016,"comp_p",28.8348044877372
2018,"comp_p",33.1506298595111
2020,"comp_p",37.2018505508296
2022,"comp_p",37.9194458450149
2024,"comp_p",38.6425481513919
2026,"comp_p",40.5427147754862
2028,"comp_p",40.8960682095624
2030,"comp_p",40.9591693282179
2032,"comp_p",40.6034128922713
2034,"comp_p",41.8219860904706
2036,"comp_p",43.6564543082732
2038,"comp_p",45.2750345641393
2040,"comp_p",45.8812852921591
2042,"comp_p",46.4465774976188
2044,"comp_p",46.7546315887738
2046,"comp_p",48.3762780978226
2048,"comp_p",50.2481395313786
2050,"comp_p",51.5628285852284
