"time","type","value"
2010,"price",107.710500209103
2012,"price",106.348942954561
2014,"price",110.535810464631
2016,"price",106.925433935151
2018,"price",107.183986955517
2020,"price",108.944798067255
2022,"price",108.627813680348
2024,"price",107.758369533279
2026,"price",109.227585822317
2028,"price",109.038673132868
2030,"price",110.432046907347
2032,"price",110.685801874011
2034,"price",110.458989564287
2036,"price",109.785176744492
2038,"price",110.626556567094
2040,"price",109.320205894791
2042,"price",108.358750294412
2044,"price",106.283867784666
2046,"price",106.986232778542
2048,"price",108.630977840649
2050,"price",109.816478333832
2010,"comp_p",48.9963443344116
2012,"comp_p",33.8246814844757
2014,"comp_p",44.4716194313312
2016,"comp_p",29.1715926209655
2018,"comp_p",33.4437027250506
2020,"comp_p",37.2977109734078
2022,"comp_p",38.075487854967
2024,"comp_p",38.9037802043789
2026,"comp_p",40.1979568398916
2028,"comp_p",40.2886555540108
2030,"comp_p",40.421418358834
2032,"comp_p",40.0613727729386
2034,"comp_p",40.5106835508624
2036,"comp_p",42.0279862425412
2038,"comp_p",42.8352370698628
2040,"comp_p",43.6020065454462
2042,"comp_p",44.4871366417341
2044,"comp_p",45.6362165444081
2046,"comp_p",47.463705935146
2048,"comp_p",48.9846470409767
2050,"comp_p",50.4496451236075
