"time","value"
2010,2.23527962725921
2012,1.88326251889795
2014,2.02785963740868
2016,1.70776841994273
2018,1.68048574503781
2020,1.68455191956451
2022,1.71874357136998
2024,1.7675674359252
2026,1.77949917734002
2028,1.76808662759496
2030,1.73054726200396
2032,1.76118458199062
2034,1.75254537939185
2036,1.78296677844009
2038,1.80426866886242
2040,1.80436340630726
2042,1.78466299120169
2044,1.73973193800034
2046,1.65521855848458
2048,1.53832303271881
2050,1.44146720726437
