"time","type","value"
2010,"price",107.710500295373
2012,"price",106.263786330761
2014,"price",109.574747229362
2016,"price",106.633335384335
2018,"price",106.913263243706
2020,"price",108.503186416164
2022,"price",108.077538032003
2024,"price",107.38512808673
2026,"price",108.735656237044
2028,"price",108.436699685581
2030,"price",108.702447400584
2032,"price",108.08184277429
2034,"price",108.031417645202
2036,"price",107.558650733999
2038,"price",108.628779428747
2040,"price",107.605820727631
2042,"price",106.286623410925
2044,"price",105.482591844198
2046,"price",105.912254298272
2048,"price",107.001831080669
2050,"price",108.222804002926
2010,"comp_p",48.7362908710955
2012,"comp_p",33.6012533833542
2014,"comp_p",44.1206209220824
2016,"comp_p",28.8348031314739
2018,"comp_p",33.1493626399192
2020,"comp_p",37.0187140789799
2022,"comp_p",37.5687358812442
2024,"comp_p",38.0558158236662
2026,"comp_p",40.0267711954276
2028,"comp_p",39.7786101301668
2030,"comp_p",40.1850198659896
2032,"comp_p",39.7217334342071
2034,"comp_p",39.59402396115
2036,"comp_p",40.8996234230321
2038,"comp_p",41.6243716312788
2040,"comp_p",42.5032572187524
2042,"comp_p",42.9635096715209
2044,"comp_p",43.8902331139739
2046,"comp_p",45.04360661943
2048,"comp_p",46.9971458850171
2050,"comp_p",48.2383535829357
