"time","type","value"
2010,"consumption",1501.46314761448
2010,"withdrawal",44432.929743252
2012,"consumption",1360.08972233997
2012,"withdrawal",36239.1130366425
2014,"consumption",1413.56241993644
2014,"withdrawal",38570.3246072944
2016,"consumption",1258.6997516623
2016,"withdrawal",32324.2941274382
2018,"consumption",1259.02939164886
2018,"withdrawal",31148.2711725938
2020,"consumption",1310.65509562061
2020,"withdrawal",31828.3348583441
2022,"consumption",1327.973677944
2022,"withdrawal",31129.9139571031
2024,"consumption",1345.75267120051
2024,"withdrawal",31263.7666082136
2026,"consumption",1350.72638628582
2026,"withdrawal",31033.0843321289
2028,"consumption",1360.89565704359
2028,"withdrawal",30994.7714353162
2030,"consumption",1366.42404612046
2030,"withdrawal",30014.7024806272
2032,"consumption",1381.30219836345
2032,"withdrawal",28930.6682220213
2034,"consumption",1398.05641556848
2034,"withdrawal",27973.2401195587
2036,"consumption",1419.65383231217
2036,"withdrawal",27319.8560968064
2038,"consumption",1428.29167819787
2038,"withdrawal",26973.8157022323
2040,"consumption",1442.68104561232
2040,"withdrawal",26532.0474922974
2042,"consumption",1429.90505842436
2042,"withdrawal",25639.951056363
2044,"consumption",1399.63189207987
2044,"withdrawal",23984.2737226817
2046,"consumption",1329.04871239601
2046,"withdrawal",20888.8297339989
2048,"consumption",1235.56443197579
2048,"withdrawal",18282.1422469543
2050,"consumption",1170.92013430951
2050,"withdrawal",16451.943300543
