"time","type","value"
2010,"consumption",1501.00717701228
2010,"withdrawal",44450.6834241039
2012,"consumption",1360.0908508444
2012,"withdrawal",36239.0268606474
2014,"consumption",1413.55982133056
2014,"withdrawal",38570.2309983196
2016,"consumption",1258.45990759111
2016,"withdrawal",32315.1434602348
2018,"consumption",1248.85066912042
2018,"withdrawal",30924.2927314613
2020,"consumption",1268.9308509715
2020,"withdrawal",31179.3453645396
2022,"consumption",1285.39843571445
2022,"withdrawal",30494.4786318449
2024,"consumption",1303.01887586721
2024,"withdrawal",30678.3203683009
2026,"consumption",1312.42555989821
2026,"withdrawal",30615.3421676047
2028,"consumption",1322.6951570343
2028,"withdrawal",30461.3707870314
2030,"consumption",1314.12750587582
2030,"withdrawal",29205.8481035898
2032,"consumption",1316.95442690458
2032,"withdrawal",28137.5532495942
2034,"consumption",1316.18722970944
2034,"withdrawal",27155.1457767195
2036,"consumption",1324.79445936506
2036,"withdrawal",26570.1011738901
2038,"consumption",1316.9216405983
2038,"withdrawal",26118.7259227262
2040,"consumption",1315.76892162036
2040,"withdrawal",25614.0376758773
2042,"consumption",1288.63928403698
2042,"withdrawal",24637.4456992757
2044,"consumption",1244.29990031881
2044,"withdrawal",23116.4097084926
2046,"consumption",1166.00216673233
2046,"withdrawal",19998.3457088147
2048,"consumption",1051.56082127903
2048,"withdrawal",17281.6576555073
2050,"consumption",977.360860642478
2050,"withdrawal",15486.5600563469
