"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.2187458676081
2010,"USA","Coal Usage (Quads)",19.3338553211012
2010,"USA","Coal Price",2.49986495515741
2010,"USA","Gas Price",5.51592236534895
2012,"USA","Gas Usage (Quads)",9.19160551693786
2012,"USA","Coal Usage (Quads)",14.7251010998864
2012,"USA","Coal Price",2.48156710095656
2012,"USA","Gas Price",3.61407916783819
2014,"USA","Gas Usage (Quads)",8.10055903806634
2014,"USA","Coal Usage (Quads)",16.8946962428467
2014,"USA","Coal Price",2.41645313954046
2014,"USA","Gas Price",5.02215702090508
2016,"USA","Gas Usage (Quads)",10.5490309001242
2016,"USA","Coal Usage (Quads)",12.3943909827755
2016,"USA","Coal Price",2.15622383263427
2016,"USA","Gas Price",2.96624269994886
2018,"USA","Gas Usage (Quads)",9.62892151039701
2018,"USA","Coal Usage (Quads)",12.6176138508408
2018,"USA","Coal Price",2.22832337561727
2018,"USA","Gas Price",3.69070352738347
2020,"USA","Gas Usage (Quads)",8.34491203071077
2020,"USA","Coal Usage (Quads)",13.2676437278099
2020,"USA","Coal Price",2.32156436861628
2020,"USA","Gas Price",4.40029923631903
2022,"USA","Gas Usage (Quads)",8.16652214608026
2022,"USA","Coal Usage (Quads)",13.5604245010154
2022,"USA","Coal Price",2.33156013842904
2022,"USA","Gas Price",4.44467166985462
2024,"USA","Gas Usage (Quads)",8.03187025494769
2024,"USA","Coal Usage (Quads)",13.6778284548609
2024,"USA","Coal Price",2.33607818271325
2024,"USA","Gas Price",4.4638439723961
2026,"USA","Gas Usage (Quads)",7.95032366761364
2026,"USA","Coal Usage (Quads)",13.6076390509404
2026,"USA","Coal Price",2.32599075471461
2026,"USA","Gas Price",4.55331007025553
2028,"USA","Gas Usage (Quads)",7.75199514520834
2028,"USA","Coal Usage (Quads)",13.787229498258
2028,"USA","Coal Price",2.31193941925747
2028,"USA","Gas Price",4.63061650467815
2030,"USA","Gas Usage (Quads)",7.82822078904724
2030,"USA","Coal Usage (Quads)",13.6310052796434
2030,"USA","Coal Price",2.2986694696599
2030,"USA","Gas Price",4.70590104837111
2032,"USA","Gas Usage (Quads)",8.01141245700054
2032,"USA","Coal Usage (Quads)",13.8137040333298
2032,"USA","Coal Price",2.3051612766127
2032,"USA","Gas Price",4.75024204060265
2034,"USA","Gas Usage (Quads)",8.40227485525156
2034,"USA","Coal Usage (Quads)",13.6769720298243
2034,"USA","Coal Price",2.32525314176398
2034,"USA","Gas Price",4.7437468675566
2036,"USA","Gas Usage (Quads)",8.77499292582532
2036,"USA","Coal Usage (Quads)",13.8085513103084
2036,"USA","Coal Price",2.35153034021598
2036,"USA","Gas Price",4.86029338177066
2038,"USA","Gas Usage (Quads)",9.20703859982614
2038,"USA","Coal Usage (Quads)",13.6097406791965
2038,"USA","Coal Price",2.37517567965013
2038,"USA","Gas Price",4.91487727615228
2040,"USA","Gas Usage (Quads)",9.50409890722749
2040,"USA","Coal Usage (Quads)",13.2928083768968
2040,"USA","Coal Price",2.39080232641022
2040,"USA","Gas Price",4.94511365751786
2042,"USA","Gas Usage (Quads)",9.8906112032181
2042,"USA","Coal Usage (Quads)",12.8327265673302
2042,"USA","Coal Price",2.3972364421879
2042,"USA","Gas Price",5.03818969195668
2044,"USA","Gas Usage (Quads)",10.2238066099022
2044,"USA","Coal Usage (Quads)",12.297117566716
2044,"USA","Coal Price",2.40635480286822
2044,"USA","Gas Price",5.22136446949975
2046,"USA","Gas Usage (Quads)",10.7224033090127
2046,"USA","Coal Usage (Quads)",11.1065367624943
2046,"USA","Coal Price",2.40873033144715
2046,"USA","Gas Price",5.42135311321383
2048,"USA","Gas Usage (Quads)",11.1993066189301
2048,"USA","Coal Usage (Quads)",9.65813219104133
2048,"USA","Coal Price",2.40692520558591
2048,"USA","Gas Price",5.65373433636231
2050,"USA","Gas Usage (Quads)",11.5391089937149
2050,"USA","Coal Usage (Quads)",8.48813526711923
2050,"USA","Coal Price",2.4125798223923
2050,"USA","Gas Price",5.80422326449924
