"time","type","value"
2010,"consumption",1500.86012621182
2010,"withdrawal",44457.1494531434
2012,"consumption",1360.09512826084
2012,"withdrawal",36238.7819998563
2014,"consumption",1413.56627049518
2014,"withdrawal",38570.2923746135
2016,"consumption",1258.47693213654
2016,"withdrawal",32320.8539952097
2018,"consumption",1249.98583809478
2018,"withdrawal",30998.8583129182
2020,"consumption",1269.00443090052
2020,"withdrawal",31211.6506922938
2022,"consumption",1286.36004448736
2022,"withdrawal",30526.1398453315
2024,"consumption",1304.13398468626
2024,"withdrawal",30720.0862836371
2026,"consumption",1311.92119742267
2026,"withdrawal",30625.0140416757
2028,"consumption",1312.17602825731
2028,"withdrawal",30419.7353891898
2030,"consumption",1290.17525396327
2030,"withdrawal",29141.3389435485
2032,"consumption",1286.76331504656
2032,"withdrawal",28142.4218519583
2034,"consumption",1282.1419921634
2034,"withdrawal",27076.9442709435
2036,"consumption",1284.11780426018
2036,"withdrawal",26434.685201447
2038,"consumption",1280.31160972124
2038,"withdrawal",26065.6650996543
2040,"consumption",1275.99131597483
2040,"withdrawal",25605.5724320087
2042,"consumption",1249.00535638765
2042,"withdrawal",24658.5070199723
2044,"consumption",1204.26681211111
2044,"withdrawal",23059.0357222816
2046,"consumption",1124.06896229038
2046,"withdrawal",19931.5722052992
2048,"consumption",1008.53113620123
2048,"withdrawal",17240.3378484269
2050,"consumption",927.828848818943
2050,"withdrawal",15432.8224434774
