"gid","time","value","type"
"AL",2010,1828.45050901187,"withdrawal"
"AL",2012,1360.9695653395,"withdrawal"
"AL",2014,1614.02687895259,"withdrawal"
"AL",2016,1392.23945327648,"withdrawal"
"AL",2018,1383.44820315776,"withdrawal"
"AL",2020,1468.05390183023,"withdrawal"
"AL",2022,1468.9081630684,"withdrawal"
"AL",2024,1535.40874638106,"withdrawal"
"AL",2026,1620.61043568707,"withdrawal"
"AL",2028,1637.88144983854,"withdrawal"
"AL",2030,1624.97246545889,"withdrawal"
"AL",2032,1619.52306518844,"withdrawal"
"AL",2034,1606.88223064455,"withdrawal"
"AL",2036,1621.28422249914,"withdrawal"
"AL",2038,1627.0494577388,"withdrawal"
"AL",2040,1632.47981011205,"withdrawal"
"AL",2042,1656.33982224265,"withdrawal"
"AL",2044,1611.04738126224,"withdrawal"
"AL",2046,1425.14968515948,"withdrawal"
"AL",2048,1237.46883106799,"withdrawal"
"AL",2050,1232.66377427627,"withdrawal"
"AR",2010,73.000573437039,"withdrawal"
"AR",2012,52.0453653640071,"withdrawal"
"AR",2014,71.358230802195,"withdrawal"
"AR",2016,34.5091083455206,"withdrawal"
"AR",2018,51.2483129662041,"withdrawal"
"AR",2020,52.0952808720084,"withdrawal"
"AR",2022,52.6369259449759,"withdrawal"
"AR",2024,52.8604621643983,"withdrawal"
"AR",2026,52.7025603969731,"withdrawal"
"AR",2028,52.5558006501141,"withdrawal"
"AR",2030,50.6124232911397,"withdrawal"
"AR",2032,50.6805097495731,"withdrawal"
"AR",2034,51.8351850413788,"withdrawal"
"AR",2036,54.199989625354,"withdrawal"
"AR",2038,54.7232858953053,"withdrawal"
"AR",2040,58.9473363342178,"withdrawal"
"AR",2042,59.0841765289688,"withdrawal"
"AR",2044,59.76763533126,"withdrawal"
"AR",2046,59.9631079422323,"withdrawal"
"AR",2048,59.6254423045993,"withdrawal"
"AR",2050,59.4550659166891,"withdrawal"
"AZ",2010,112.171763087505,"withdrawal"
"AZ",2012,113.218054108048,"withdrawal"
"AZ",2014,113.966131035733,"withdrawal"
"AZ",2016,85.8025209704346,"withdrawal"
"AZ",2018,88.5787995024243,"withdrawal"
"AZ",2020,81.6667593595866,"withdrawal"
"AZ",2022,81.7618392849417,"withdrawal"
"AZ",2024,69.6462190072023,"withdrawal"
"AZ",2026,70.4380853938422,"withdrawal"
"AZ",2028,70.431974246989,"withdrawal"
"AZ",2030,67.8569976953277,"withdrawal"
"AZ",2032,70.0663804847244,"withdrawal"
"AZ",2034,69.6805205190914,"withdrawal"
"AZ",2036,69.7988603569572,"withdrawal"
"AZ",2038,69.5403326417198,"withdrawal"
"AZ",2040,69.5913427065376,"withdrawal"
"AZ",2042,70.1018885289733,"withdrawal"
"AZ",2044,69.2050885139841,"withdrawal"
"AZ",2046,69.4300695263089,"withdrawal"
"AZ",2048,69.4304536369416,"withdrawal"
"AZ",2050,62.9178546758965,"withdrawal"
"CA",2010,1963.40400720103,"withdrawal"
"CA",2012,1807.70162936596,"withdrawal"
"CA",2014,1071.68504666445,"withdrawal"
"CA",2016,1071.99363489525,"withdrawal"
"CA",2018,1051.80473279365,"withdrawal"
"CA",2020,1035.27487396843,"withdrawal"
"CA",2022,1027.45584508016,"withdrawal"
"CA",2024,617.873811054168,"withdrawal"
