"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.21874596911066
2010,"USA","Coal Usage (Quads)",19.3338551702718
2010,"USA","Coal Price",2.49986494204533
2010,"USA","Gas Price",5.51592238447606
2012,"USA","Gas Usage (Quads)",9.19257713305727
2012,"USA","Coal Usage (Quads)",14.5719294294161
2012,"USA","Coal Price",2.47540087539115
2012,"USA","Gas Price",3.61519578508486
2014,"USA","Gas Usage (Quads)",8.05079396124704
2014,"USA","Coal Usage (Quads)",16.6865117208022
2014,"USA","Coal Price",2.41160705473012
2014,"USA","Gas Price",5.01243726168167
2016,"USA","Gas Usage (Quads)",10.5006297876823
2016,"USA","Coal Usage (Quads)",11.9420899907268
2016,"USA","Coal Price",2.14682824368708
2016,"USA","Gas Price",2.94990475467218
2018,"USA","Gas Usage (Quads)",9.5892950887025
2018,"USA","Coal Usage (Quads)",12.1494878011499
2018,"USA","Coal Price",2.21268830350908
2018,"USA","Gas Price",3.67316966782667
2020,"USA","Gas Usage (Quads)",8.16035591988622
2020,"USA","Coal Usage (Quads)",12.9888862552414
2020,"USA","Coal Price",2.31191324697862
2020,"USA","Gas Price",4.3581153465258
2022,"USA","Gas Usage (Quads)",8.00444314984399
2022,"USA","Coal Usage (Quads)",13.3002774739639
2022,"USA","Coal Price",2.32249042596079
2022,"USA","Gas Price",4.40608176978608
2024,"USA","Gas Usage (Quads)",7.98409648378421
2024,"USA","Coal Usage (Quads)",13.7350977388422
2024,"USA","Coal Price",2.33477375133651
2024,"USA","Gas Price",4.45955974406933
2026,"USA","Gas Usage (Quads)",7.80254220724502
2026,"USA","Coal Usage (Quads)",14.0661279994671
2026,"USA","Coal Price",2.32630119640877
2026,"USA","Gas Price",4.54241312927964
2028,"USA","Gas Usage (Quads)",7.41860864312672
2028,"USA","Coal Usage (Quads)",14.1762691443371
2028,"USA","Coal Price",2.3104795935512
2028,"USA","Gas Price",4.57105216870878
2030,"USA","Gas Usage (Quads)",7.20447703487075
2030,"USA","Coal Usage (Quads)",13.7726369453183
2030,"USA","Coal Price",2.29341504749768
2030,"USA","Gas Price",4.57019398945011
2032,"USA","Gas Usage (Quads)",7.56419041334417
2032,"USA","Coal Usage (Quads)",13.8161865296377
2032,"USA","Coal Price",2.29698050656751
2032,"USA","Gas Price",4.65329896373225
2034,"USA","Gas Usage (Quads)",7.99444328942946
2034,"USA","Coal Usage (Quads)",13.4660497833084
2034,"USA","Coal Price",2.31432637525018
2034,"USA","Gas Price",4.65642501861705
2036,"USA","Gas Usage (Quads)",8.34977666147188
2036,"USA","Coal Usage (Quads)",13.6824304848381
2036,"USA","Coal Price",2.34081487359186
2036,"USA","Gas Price",4.76683003580774
2038,"USA","Gas Usage (Quads)",8.72021619247289
2038,"USA","Coal Usage (Quads)",13.5649217955238
2038,"USA","Coal Price",2.36519745606335
2038,"USA","Gas Price",4.80392749400089
2040,"USA","Gas Usage (Quads)",9.07968208680213
2040,"USA","Coal Usage (Quads)",13.2594886564186
2040,"USA","Coal Price",2.37987894747742
2040,"USA","Gas Price",4.84938952260761
2042,"USA","Gas Usage (Quads)",9.40200823611361
2042,"USA","Coal Usage (Quads)",12.753527853608
2042,"USA","Coal Price",2.38443179695355
2042,"USA","Gas Price",4.93797571030051
2044,"USA","Gas Usage (Quads)",9.72040824760945
2044,"USA","Coal Usage (Quads)",12.1233985952462
2044,"USA","Coal Price",2.3935501984967
2044,"USA","Gas Price",5.11410922987773
2046,"USA","Gas Usage (Quads)",10.2821251718821
2046,"USA","Coal Usage (Quads)",11.0501157850528
2046,"USA","Coal Price",2.39768501850482
2046,"USA","Gas Price",5.32221566583848
2048,"USA","Gas Usage (Quads)",10.7143581604735
2048,"USA","Coal Usage (Quads)",9.55437702814588
2048,"USA","Coal Price",2.39271170007504
2048,"USA","Gas Price",5.54546173665208
2050,"USA","Gas Usage (Quads)",10.7143581604735
2050,"USA","Coal Usage (Quads)",8.43920558319701
2050,"USA","Coal Price",2.39944903216413
2050,"USA","Gas Price",5.6306089676166
