"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.21874597296638
2010,"USA","Coal Usage (Quads)",19.3338556197212
2010,"USA","Coal Price",2.49986495170181
2010,"USA","Gas Price",5.51592236194071
2012,"USA","Gas Usage (Quads)",9.19257799363
2012,"USA","Coal Usage (Quads)",14.5719403486313
2012,"USA","Coal Price",2.47540136525474
2012,"USA","Gas Price",3.61519565682433
2014,"USA","Gas Usage (Quads)",8.05079385542833
2014,"USA","Coal Usage (Quads)",16.6865447259824
2014,"USA","Coal Price",2.41160757872566
2014,"USA","Gas Price",5.01243862703362
2016,"USA","Gas Usage (Quads)",10.5006297876823
2016,"USA","Coal Usage (Quads)",11.9421636559132
2016,"USA","Coal Price",2.14682647493161
2016,"USA","Gas Price",2.94990514633502
2018,"USA","Gas Usage (Quads)",9.58919357491657
2018,"USA","Coal Usage (Quads)",12.1788475087164
2018,"USA","Coal Price",2.21348818341395
2018,"USA","Gas Price",3.67349260421119
2020,"USA","Gas Usage (Quads)",8.15953311795711
2020,"USA","Coal Usage (Quads)",13.0108004115528
2020,"USA","Coal Price",2.31211909909651
2020,"USA","Gas Price",4.35775861050549
2022,"USA","Gas Usage (Quads)",8.01058037717404
2022,"USA","Coal Usage (Quads)",13.3288472854985
2022,"USA","Coal Price",2.32307795189557
2022,"USA","Gas Price",4.40704955060844
2024,"USA","Gas Usage (Quads)",7.99127574077569
2024,"USA","Coal Usage (Quads)",13.7608377907258
2024,"USA","Coal Price",2.33480689968838
2024,"USA","Gas Price",4.4616628983737
2026,"USA","Gas Usage (Quads)",9.06619708400549
2026,"USA","Coal Usage (Quads)",12.0236071301225
2026,"USA","Coal Price",2.30584801070355
2026,"USA","Gas Price",4.82248928318857
2028,"USA","Gas Usage (Quads)",9.1128116725327
2028,"USA","Coal Usage (Quads)",10.8037584898187
2028,"USA","Coal Price",2.29097897325991
2028,"USA","Gas Price",4.95963096755087
2030,"USA","Gas Usage (Quads)",8.40373653125089
2030,"USA","Coal Usage (Quads)",9.9782927818702
2030,"USA","Coal Price",2.273506080887
2030,"USA","Gas Price",4.8424568989389
2032,"USA","Gas Usage (Quads)",8.7772597375741
2032,"USA","Coal Usage (Quads)",8.74551560202528
2032,"USA","Coal Price",2.27209167308897
2032,"USA","Gas Price",4.92838257795444
2034,"USA","Gas Usage (Quads)",9.16738397528943
2034,"USA","Coal Usage (Quads)",7.49207055387992
2034,"USA","Coal Price",2.28778365483878
2034,"USA","Gas Price",4.92579020555379
2036,"USA","Gas Usage (Quads)",9.56884325134863
2036,"USA","Coal Usage (Quads)",6.24907457231394
2036,"USA","Coal Price",2.3044366971782
2036,"USA","Gas Price",5.04920023016324
2038,"USA","Gas Usage (Quads)",9.99872653850985
2038,"USA","Coal Usage (Quads)",4.98400819176353
2038,"USA","Coal Price",2.32663444832399
2038,"USA","Gas Price",5.11217949449484
2040,"USA","Gas Usage (Quads)",10.377244003226
2040,"USA","Coal Usage (Quads)",3.73983016320167
2040,"USA","Coal Price",2.33079811404569
2040,"USA","Gas Price",5.1698214864888
2042,"USA","Gas Usage (Quads)",10.5142947605153
2042,"USA","Coal Usage (Quads)",2.63105615507357
2042,"USA","Coal Price",2.34408571355073
2042,"USA","Gas Price",5.21917398763041
2044,"USA","Gas Usage (Quads)",10.4296403972431
2044,"USA","Coal Usage (Quads)",1.64665605311604
2044,"USA","Coal Price",2.37372153077352
2044,"USA","Gas Price",5.31257092021708
2046,"USA","Gas Usage (Quads)",10.3040561033653
2046,"USA","Coal Usage (Quads)",0.684683144995092
2046,"USA","Coal Price",2.41240474193199
2046,"USA","Gas Price",5.38268385355523
2048,"USA","Gas Usage (Quads)",9.35735745779433
2048,"USA","Coal Usage (Quads)",0.178783717338756
2048,"USA","Coal Price",2.57253259655393
2048,"USA","Gas Price",5.30126118179294
2050,"USA","Gas Usage (Quads)",7.67568025504187
2050,"USA","Coal Usage (Quads)",0.0810050079028575
2050,"USA","Coal Price",2.8659851085028
2050,"USA","Gas Price",5.01876406523117
