"time","value"
2010,2.2347956122633
2012,1.8812095918233
2014,2.02334937245175
2016,1.70020326522251
2018,1.6729059478916
2020,1.67366695762973
2022,1.69552992616735
2024,1.73546944753763
2026,1.75726532780493
2028,1.74412860512976
2030,1.6966607143474
2032,1.70674809839153
2034,1.70990189064595
2036,1.73753827978186
2038,1.74604020344996
2040,1.73004666193352
2042,1.69485796156374
2044,1.64728650819538
2046,1.56259364613179
2048,1.42323187581687
2050,1.28687401198691
