"time","value"
2010,2.23479588101817
2012,1.88121071319316
2014,2.02335326256838
2016,1.70021159465771
2018,1.66257379325045
2020,1.64690352714073
2022,1.65702144553938
2024,1.67439697763249
2026,1.69618756113485
2028,1.71696826633715
2030,1.66851185673819
2032,1.6693010700677
2034,1.64640582067498
2036,1.67418630818658
2038,1.68493744696954
2040,1.68106530322846
2042,1.64977762205221
2044,1.60503892267356
2046,1.52908269429383
2048,1.42129175961919
2050,1.317276986078
