"gid","time","value","type"
"AL",2010,1828.45049201359,"withdrawal"
"AL",2012,1360.96962284615,"withdrawal"
"AL",2014,1614.02579270921,"withdrawal"
"AL",2016,1392.23947493914,"withdrawal"
"AL",2018,1300.27990958661,"withdrawal"
"AL",2020,1279.51519938124,"withdrawal"
"AL",2022,1279.39373753523,"withdrawal"
"AL",2024,1304.12460541975,"withdrawal"
"AL",2026,1302.5484038516,"withdrawal"
"AL",2028,1269.87866900071,"withdrawal"
"AL",2030,1228.59259283283,"withdrawal"
"AL",2032,1228.3790706461,"withdrawal"
"AL",2034,1228.38275354288,"withdrawal"
"AL",2036,1227.48897597874,"withdrawal"
"AL",2038,1227.2128008998,"withdrawal"
"AL",2040,1228.27589222998,"withdrawal"
"AL",2042,1229.03154513058,"withdrawal"
"AL",2044,1229.13650317842,"withdrawal"
"AL",2046,1229.30916427776,"withdrawal"
"AL",2048,1229.50918444403,"withdrawal"
"AL",2050,1230.7473567557,"withdrawal"
"AR",2010,73.0005683143268,"withdrawal"
"AR",2012,52.0452361526417,"withdrawal"
"AR",2014,71.3582293869993,"withdrawal"
"AR",2016,34.5091281355626,"withdrawal"
"AR",2018,34.6840756363712,"withdrawal"
"AR",2020,32.4346772185397,"withdrawal"
"AR",2022,35.1289578076642,"withdrawal"
"AR",2024,34.2834651956206,"withdrawal"
"AR",2026,33.6248341466468,"withdrawal"
"AR",2028,36.1534253444595,"withdrawal"
"AR",2030,35.8639307703856,"withdrawal"
"AR",2032,39.3742421465525,"withdrawal"
"AR",2034,39.2104428977613,"withdrawal"
"AR",2036,38.4948110160967,"withdrawal"
"AR",2038,38.547104487538,"withdrawal"
"AR",2040,39.3819912101426,"withdrawal"
"AR",2042,39.2726544522178,"withdrawal"
"AR",2044,39.8698554502738,"withdrawal"
"AR",2046,40.9016325160283,"withdrawal"
"AR",2048,41.218724576264,"withdrawal"
"AR",2050,41.0210898098301,"withdrawal"
"AZ",2010,112.171756779266,"withdrawal"
