"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.3572917675589
2010,"USA","Coal Usage (Quads)",19.3551262036957
2010,"USA","Coal Price",2.50330803017845
2010,"USA","Gas Price",5.550119666104
2012,"USA","Gas Usage (Quads)",9.33511787399527
2012,"USA","Coal Usage (Quads)",14.5466505252619
2012,"USA","Coal Price",2.4866820874014
2012,"USA","Gas Price",3.64653631934752
2014,"USA","Gas Usage (Quads)",8.23702394428897
2014,"USA","Coal Usage (Quads)",16.5801973732434
2014,"USA","Coal Price",2.42052475712116
2014,"USA","Gas Price",5.05427941796964
2016,"USA","Gas Usage (Quads)",10.5359486992059
2016,"USA","Coal Usage (Quads)",12.032371570418
2016,"USA","Coal Price",2.15456454999358
2016,"USA","Gas Price",2.96688490290417
2018,"USA","Gas Usage (Quads)",9.61234906701196
2018,"USA","Coal Usage (Quads)",12.2612392367293
2018,"USA","Coal Price",2.22604355137831
2018,"USA","Gas Price",3.68810268462414
2020,"USA","Gas Usage (Quads)",8.32948613632473
2020,"USA","Coal Usage (Quads)",13.0769446844971
2020,"USA","Coal Price",2.31855273055495
2020,"USA","Gas Price",4.3969947686797
2022,"USA","Gas Usage (Quads)",8.22654803451009
2022,"USA","Coal Usage (Quads)",13.2992807225093
2022,"USA","Coal Price",2.33270600542031
2022,"USA","Gas Price",4.45324575203058
2024,"USA","Gas Usage (Quads)",8.2160858347262
2024,"USA","Coal Usage (Quads)",13.6903794630674
2024,"USA","Coal Price",2.33933826466353
2024,"USA","Gas Price",4.51301938751431
2026,"USA","Gas Usage (Quads)",7.93045646528995
2026,"USA","Coal Usage (Quads)",14.0498020122048
2026,"USA","Coal Price",2.33372269560046
2026,"USA","Gas Price",4.58063241782436
2028,"USA","Gas Usage (Quads)",7.56475846022644
2028,"USA","Coal Usage (Quads)",14.1117526363319
2028,"USA","Coal Price",2.31719042832605
2028,"USA","Gas Price",4.62290049179845
2030,"USA","Gas Usage (Quads)",7.47597524208698
2030,"USA","Coal Usage (Quads)",13.7052526751181
2030,"USA","Coal Price",2.2999626798736
2030,"USA","Gas Price",4.64212934436021
2032,"USA","Gas Usage (Quads)",7.74123402806486
2032,"USA","Coal Usage (Quads)",13.6815676696413
2032,"USA","Coal Price",2.30386155824234
2032,"USA","Gas Price",4.70756238664038
2034,"USA","Gas Usage (Quads)",8.10707961576913
2034,"USA","Coal Usage (Quads)",13.4034207224293
2034,"USA","Coal Price",2.32108277677333
2034,"USA","Gas Price",4.69421981559207
2036,"USA","Gas Usage (Quads)",8.47137013910757
2036,"USA","Coal Usage (Quads)",13.6406654908317
2036,"USA","Coal Price",2.34666278132556
2036,"USA","Gas Price",4.80297624843807
2038,"USA","Gas Usage (Quads)",8.98649834759218
2038,"USA","Coal Usage (Quads)",13.5220235571631
2038,"USA","Coal Price",2.37018825661283
2038,"USA","Gas Price",4.86999088732254
2040,"USA","Gas Usage (Quads)",9.38589827415182
2040,"USA","Coal Usage (Quads)",13.259204479962
2040,"USA","Coal Price",2.3848343581617
2040,"USA","Gas Price",4.92351621612656
2042,"USA","Gas Usage (Quads)",9.73097285832657
2042,"USA","Coal Usage (Quads)",12.7341043693212
2042,"USA","Coal Price",2.39029970880438
2042,"USA","Gas Price",5.01137068601121
2044,"USA","Gas Usage (Quads)",9.96723328838692
2044,"USA","Coal Usage (Quads)",12.0857812285568
2044,"USA","Coal Price",2.39857358497775
2044,"USA","Gas Price",5.17436637833259
2046,"USA","Gas Usage (Quads)",10.5149747050127
2046,"USA","Coal Usage (Quads)",10.9756064875269
2046,"USA","Coal Price",2.40178175194043
2046,"USA","Gas Price",5.37916079709005
2048,"USA","Gas Usage (Quads)",10.9823307190587
2048,"USA","Coal Usage (Quads)",9.53130382695702
2048,"USA","Coal Price",2.3972382509836
2048,"USA","Gas Price",5.6052944046367
2050,"USA","Gas Usage (Quads)",11.3030747822262
2050,"USA","Coal Usage (Quads)",8.38232154372745
2050,"USA","Coal Price",2.40434232836978
2050,"USA","Gas Price",5.75744558992769
