"time","type","value"
2010,"price",107.710500223516
2012,"price",106.263684783862
2014,"price",109.574734914416
2016,"price",106.633272742011
2018,"price",106.917492497583
2020,"price",108.498632577897
2022,"price",108.055888683031
2024,"price",107.503686795937
2026,"price",109.713619279211
2028,"price",111.140835031606
2030,"price",114.27556983672
2032,"price",117.959998145164
2034,"price",124.611536362798
2036,"price",143.172263682954
2038,"price",140.882821524737
2040,"price",141.004410990889
2042,"price",148.952436094325
2044,"price",147.543011302662
2046,"price",145.575703433696
2048,"price",145.588020775633
2050,"price",142.870118482235
2010,"comp_p",48.7362908703821
2012,"comp_p",33.6013001182445
2014,"comp_p",44.1206657627504
2016,"comp_p",28.8348625633134
2018,"comp_p",33.1498935175506
2020,"comp_p",37.0096392341109
2022,"comp_p",37.5632732614909
2024,"comp_p",41.3816575923747
2026,"comp_p",44.6902989158302
2028,"comp_p",43.922393696642
2030,"comp_p",43.7868340293846
2032,"comp_p",44.6775514844802
2034,"comp_p",47.350053166908
2036,"comp_p",50.3920354598416
2038,"comp_p",54.9876610488076
2040,"comp_p",57.7570611577298
2042,"comp_p",61.61530686123
2044,"comp_p",63.5123615819706
2046,"comp_p",64.759320136139
2048,"comp_p",65.6565468478132
2050,"comp_p",62.6516188758474
