"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.2187429166301
2010,"USA","Coal Usage (Quads)",19.3338540532578
2010,"USA","Coal Price",2.49986489462073
2010,"USA","Gas Price",5.51592257284916
2012,"USA","Gas Usage (Quads)",9.19257996870075
2012,"USA","Coal Usage (Quads)",14.5719236578403
2012,"USA","Coal Price",2.47540040502786
2012,"USA","Gas Price",3.61519690254686
2014,"USA","Gas Usage (Quads)",8.0507939537631
2014,"USA","Coal Usage (Quads)",16.6864905724544
2014,"USA","Coal Price",2.41160652472663
2014,"USA","Gas Price",5.01243559187752
2016,"USA","Gas Usage (Quads)",10.5006297876823
2016,"USA","Coal Usage (Quads)",11.9420711754302
2016,"USA","Coal Price",2.14682884983028
2016,"USA","Gas Price",2.94990484020037
2018,"USA","Gas Usage (Quads)",9.5891913863327
2018,"USA","Coal Usage (Quads)",12.1787173847304
2018,"USA","Coal Price",2.21350641334628
2018,"USA","Gas Price",3.67348461514091
2020,"USA","Gas Usage (Quads)",8.15909618023589
2020,"USA","Coal Usage (Quads)",13.0098099829749
2020,"USA","Coal Price",2.31218911064581
2020,"USA","Gas Price",4.35763028139994
2022,"USA","Gas Usage (Quads)",8.0117376367329
2022,"USA","Coal Usage (Quads)",13.3257593498641
2022,"USA","Coal Price",2.32313693223425
2022,"USA","Gas Price",4.40724224697266
2024,"USA","Gas Usage (Quads)",7.99233716600141
2024,"USA","Coal Usage (Quads)",13.75766767836
2024,"USA","Coal Price",2.334957473746
2024,"USA","Gas Price",4.46194736854476
2026,"USA","Gas Usage (Quads)",7.81451053903354
2026,"USA","Coal Usage (Quads)",14.0881579939913
2026,"USA","Coal Price",2.32647847028299
2026,"USA","Gas Price",4.54529352716178
2028,"USA","Gas Usage (Quads)",7.42102491463687
2028,"USA","Coal Usage (Quads)",14.1727712359662
2028,"USA","Coal Price",2.31103648233002
2028,"USA","Gas Price",4.57214917381233
2030,"USA","Gas Usage (Quads)",7.22862821336213
2030,"USA","Coal Usage (Quads)",13.7828704112858
2030,"USA","Coal Price",2.29412277974972
2030,"USA","Gas Price",4.57398890158566
2032,"USA","Gas Usage (Quads)",7.54990057840041
2032,"USA","Coal Usage (Quads)",13.7099842327431
2032,"USA","Coal Price",2.29691219407567
2032,"USA","Gas Price",4.64959219342293
2034,"USA","Gas Usage (Quads)",7.88545171522468
2034,"USA","Coal Usage (Quads)",13.5565509813186
2034,"USA","Coal Price",2.31577260465546
2034,"USA","Gas Price",4.63424499037007
2036,"USA","Gas Usage (Quads)",8.23060293442806
2036,"USA","Coal Usage (Quads)",13.6541788388245
2036,"USA","Coal Price",2.34140047851632
2036,"USA","Gas Price",4.73990365519746
2038,"USA","Gas Usage (Quads)",8.59636949902737
2038,"USA","Coal Usage (Quads)",13.5399428209149
2038,"USA","Coal Price",2.36599001665642
2038,"USA","Gas Price",4.77754339279314
2040,"USA","Gas Usage (Quads)",8.83894872454257
2040,"USA","Coal Usage (Quads)",13.2375087731261
2040,"USA","Coal Price",2.38034446817302
2040,"USA","Gas Price",4.79859373006895
2042,"USA","Gas Usage (Quads)",9.04012850370078
2042,"USA","Coal Usage (Quads)",12.7571404369782
2042,"USA","Coal Price",2.38551695161539
2042,"USA","Gas Price",4.85679801295449
2044,"USA","Gas Usage (Quads)",9.32249928437396
2044,"USA","Coal Usage (Quads)",12.1022050235699
2044,"USA","Coal Price",2.39353257871582
2044,"USA","Gas Price",5.02441677271911
2046,"USA","Gas Usage (Quads)",9.73638507773777
2046,"USA","Coal Usage (Quads)",10.9862486540051
2046,"USA","Coal Price",2.3963565923701
2046,"USA","Gas Price",5.19531068144195
2048,"USA","Gas Usage (Quads)",9.79447428608757
2048,"USA","Coal Usage (Quads)",9.50758486897335
2048,"USA","Coal Price",2.39240518446048
2048,"USA","Gas Price",5.34244714421814
2050,"USA","Gas Usage (Quads)",9.4524562699453
2050,"USA","Coal Usage (Quads)",8.27027338744815
2050,"USA","Coal Price",2.39804010188653
2050,"USA","Gas Price",5.35452124055901
