"time","type","value"
2010,"consumption",1500.86964980658
2010,"withdrawal",44456.018128811
2012,"consumption",1360.0907654589
2012,"withdrawal",36239.0262393497
2014,"consumption",1413.55942744385
2014,"withdrawal",38570.2122514382
2016,"consumption",1258.45538681929
2016,"withdrawal",32315.1112699717
2018,"consumption",1249.76561217889
2018,"withdrawal",31001.3828036146
2020,"consumption",1269.74447174014
2020,"withdrawal",31218.1151460973
2022,"consumption",1287.07208042692
2022,"withdrawal",30526.5759105092
2024,"consumption",1304.20005160948
2024,"withdrawal",30691.2905804723
2026,"consumption",1313.03354843172
2026,"withdrawal",30653.9135475353
2028,"consumption",1313.05462099593
2028,"withdrawal",30423.2194171962
2030,"consumption",1296.62225818423
2030,"withdrawal",29404.7321912684
2032,"consumption",1297.9277761077
2032,"withdrawal",29123.6475360889
2034,"consumption",1293.76309466298
2034,"withdrawal",28290.7657836876
2036,"consumption",1307.38686362072
2036,"withdrawal",28272.7279944508
2038,"consumption",1307.34458456398
2038,"withdrawal",28214.4693540456
2040,"consumption",1311.67628129072
2040,"withdrawal",27812.8476590209
2042,"consumption",1294.09822177062
2042,"withdrawal",26901.4627071691
2044,"consumption",1270.5677771156
2044,"withdrawal",25486.2944742688
2046,"consumption",1226.76038320422
2046,"withdrawal",23231.7232799474
2048,"consumption",1164.80419759824
2048,"withdrawal",20825.0833108597
2050,"consumption",1091.70632638546
2050,"withdrawal",19313.7635266787
