"time","type","value"
2010,"consumption",1500.86951118405
2010,"withdrawal",44456.01611718
2012,"consumption",1360.09072201575
2012,"withdrawal",36239.0136215437
2014,"consumption",1413.55915041897
2014,"withdrawal",38570.2112700247
2016,"consumption",1258.20263267657
2016,"withdrawal",32337.2993970133
2018,"consumption",1244.28372228059
2018,"withdrawal",30851.3383422364
2020,"consumption",1247.17361732558
2020,"withdrawal",30788.6144284607
2022,"consumption",1248.48304290397
2022,"withdrawal",30061.1941453809
2024,"consumption",1263.83823147439
2024,"withdrawal",30069.2473453956
2026,"consumption",1275.67856210121
2026,"withdrawal",29984.0053735287
2028,"consumption",1265.2907494834
2028,"withdrawal",29631.716481917
2030,"consumption",1222.63485336031
2030,"withdrawal",28218.0581754876
2032,"consumption",1181.18770784411
2032,"withdrawal",26260.4565241446
2034,"consumption",1133.22418493535
2034,"withdrawal",24332.5117579688
2036,"consumption",1125.08060079932
2036,"withdrawal",23465.6757568818
2038,"consumption",1112.53802153166
2038,"withdrawal",23056.6762947374
2040,"consumption",1095.48943255718
2040,"withdrawal",22400.8654981626
2042,"consumption",1073.7689678977
2042,"withdrawal",21533.2785772301
2044,"consumption",1033.94280724688
2044,"withdrawal",20486.5566493254
2046,"consumption",948.242045728246
2046,"withdrawal",17491.2222956165
2048,"consumption",849.956432046212
2048,"withdrawal",15036.5498312352
2050,"consumption",777.577524106072
2050,"withdrawal",13289.1691617007
