"time","type","value"
2010,"price",107.710503007294
2012,"price",106.442899713205
2014,"price",110.612330582011
2016,"price",107.896214802734
2018,"price",108.224528001769
2020,"price",109.763061514406
2022,"price",109.086439706797
2024,"price",108.267153310931
2026,"price",109.611027374214
2028,"price",109.36866190772
2030,"price",109.818908170984
2032,"price",109.703441824731
2034,"price",109.347361652729
2036,"price",108.920714765393
2038,"price",110.048601908269
2040,"price",109.117320545282
2042,"price",108.009160099545
2044,"price",105.770982561271
2046,"price",106.557259853772
2048,"price",108.20250065289
2050,"price",109.600310490848
2010,"comp_p",48.7345069498072
2012,"comp_p",33.5979271715497
2014,"comp_p",44.1483975730081
2016,"comp_p",28.9266959865618
2018,"comp_p",33.1769976549953
2020,"comp_p",37.0873101590182
2022,"comp_p",37.7325307816948
2024,"comp_p",38.1916639589395
2026,"comp_p",40.135292292482
2028,"comp_p",39.9890654009373
2030,"comp_p",39.9715656015372
2032,"comp_p",40.0139463237707
2034,"comp_p",39.5633886592301
2036,"comp_p",41.5520929835788
2038,"comp_p",42.7215765951671
2040,"comp_p",42.9715357817684
2042,"comp_p",43.8835949396417
2044,"comp_p",45.1246532885959
2046,"comp_p",46.3302342112538
2048,"comp_p",48.2196420046001
2050,"comp_p",49.5899141121659
