"time","type","value"
2010,"price",107.710500391586
2012,"price",106.263681291097
2014,"price",109.574751951639
2016,"price",106.520085174018
2018,"price",106.882599018008
2020,"price",108.858060705602
2022,"price",108.537928619969
2024,"price",107.572051655165
2026,"price",108.897042057048
2028,"price",108.902042720789
2030,"price",108.943742894002
2032,"price",108.684012775704
2034,"price",108.368649228802
2036,"price",108.556992619908
2038,"price",110.21321618898
2040,"price",109.698840009232
2042,"price",109.838993378903
2044,"price",108.553745309135
2046,"price",110.428578791432
2048,"price",112.202018751624
2050,"price",114.630666442836
2010,"comp_p",48.7362908924451
2012,"comp_p",33.6012532311133
2014,"comp_p",44.1206029670058
2016,"comp_p",29.6806049206435
2018,"comp_p",33.6266787041474
2020,"comp_p",37.4313261538726
2022,"comp_p",37.9743909954378
2024,"comp_p",38.965188885415
2026,"comp_p",40.3504647516382
2028,"comp_p",40.2830275228666
2030,"comp_p",40.873798862242
2032,"comp_p",41.131188881452
2034,"comp_p",41.3773304894671
2036,"comp_p",43.804238157613
2038,"comp_p",45.6023845715656
2040,"comp_p",46.7950011682098
2042,"comp_p",47.5739227324125
2044,"comp_p",48.6537753591198
2046,"comp_p",50.415663879559
2048,"comp_p",51.5596352657704
2050,"comp_p",53.2533437316288
