"time","type","value"
2010,"consumption",1502.03748959136
2010,"withdrawal",44438.6040631138
2012,"consumption",1360.76721076201
2012,"withdrawal",36295.8890854488
2014,"consumption",1415.39867364985
2014,"withdrawal",38652.499223779
2016,"consumption",1262.26931259717
2016,"withdrawal",32419.572846401
2018,"consumption",1253.7900060818
2018,"withdrawal",31113.7023764222
2020,"consumption",1275.50484438009
2020,"withdrawal",31290.4898552073
2022,"consumption",1298.88257352246
2022,"withdrawal",30750.1796246831
2024,"consumption",1320.79154700335
2024,"withdrawal",30955.0062210603
2026,"consumption",1324.46799574236
2026,"withdrawal",30712.9153557031
2028,"consumption",1324.43485637776
2028,"withdrawal",30585.8744750243
2030,"consumption",1309.35099336124
2030,"withdrawal",29374.6549358033
2032,"consumption",1313.27550359563
2032,"withdrawal",28406.1798507541
2034,"consumption",1311.55125053943
2034,"withdrawal",27407.2120902461
2036,"consumption",1312.75267723494
2036,"withdrawal",26685.9605903374
2038,"consumption",1308.51036450229
2038,"withdrawal",26319.9997238376
2040,"consumption",1306.58254437748
2040,"withdrawal",25911.1509389957
2042,"consumption",1284.39633973159
2042,"withdrawal",24951.8327232877
2044,"consumption",1241.77294373227
2044,"withdrawal",23257.3799276983
2046,"consumption",1155.04387674815
2046,"withdrawal",20091.309467739
2048,"consumption",1041.59176690297
2048,"withdrawal",17419.6242651698
2050,"consumption",963.308683540938
2050,"withdrawal",15695.9376755362
