"time","type","value"
2010,"price",107.710500390643
2012,"price",105.005404428711
2014,"price",108.522093997523
2016,"price",104.756112510732
2018,"price",104.647155261924
2020,"price",105.720261032615
2022,"price",105.537648654055
2024,"price",105.080555235555
2026,"price",106.620274599957
2028,"price",107.066049380478
2030,"price",107.695992872304
2032,"price",108.328556283972
2034,"price",108.502812780079
2036,"price",108.892166130161
2038,"price",110.679864463983
2040,"price",110.023600477456
2042,"price",109.360963752277
2044,"price",106.231792902529
2046,"price",107.317216731176
2048,"price",109.595394143554
2050,"price",111.621778514655
2010,"comp_p",48.562818305172
2012,"comp_p",33.499088359548
2014,"comp_p",44.0059993812489
2016,"comp_p",28.7258890330881
2018,"comp_p",32.845995901307
2020,"comp_p",36.076659573995
2022,"comp_p",35.7781182456272
2024,"comp_p",36.5837609628994
2026,"comp_p",37.6791025780498
2028,"comp_p",37.5798406551178
2030,"comp_p",37.672224427137
2032,"comp_p",37.4986954412922
2034,"comp_p",37.4484460566319
2036,"comp_p",38.43704513397
2038,"comp_p",39.3232532543964
2040,"comp_p",39.3767585077221
2042,"comp_p",39.9983043087454
2044,"comp_p",40.5273910315766
2046,"comp_p",41.81035165104
2048,"comp_p",44.0108679419075
2050,"comp_p",44.799867173338
