"time","type","value"
2010,"price",107.710487578026
2012,"price",106.263853988547
2014,"price",109.574621310808
2016,"price",106.659318655635
2018,"price",107.112211175564
2020,"price",108.844422268858
2022,"price",108.649724272282
2024,"price",107.90995137142
2026,"price",109.570156277187
2028,"price",109.618325207091
2030,"price",109.703253366835
2032,"price",109.689206533241
2034,"price",109.571916116302
2036,"price",109.579283987286
2038,"price",112.520492385423
2040,"price",111.047121665195
2042,"price",110.677532464898
2044,"price",112.094134941246
2046,"price",113.983382017373
2048,"price",117.569984915665
2050,"price",119.352150890824
2010,"comp_p",48.7362925801748
2012,"comp_p",33.6012945824272
2014,"comp_p",44.1205198223621
2016,"comp_p",28.8357476464013
2018,"comp_p",33.5611762176999
2020,"comp_p",38.0264674811824
2022,"comp_p",38.6348408627645
2024,"comp_p",40.5587951696051
2026,"comp_p",42.9286150255255
2028,"comp_p",43.3495565157201
2030,"comp_p",43.6081650989018
2032,"comp_p",43.5448194203519
2034,"comp_p",43.7023447417296
2036,"comp_p",46.3445940383583
2038,"comp_p",48.4179621004762
2040,"comp_p",50.5622122261843
2042,"comp_p",55.2134656364642
2044,"comp_p",54.6942261480164
2046,"comp_p",58.6320060341358
2048,"comp_p",62.7257850921692
2050,"comp_p",65.0115678196385
