"time","type","value"
2010,"price",107.710495838213
2012,"price",106.263572112345
2014,"price",109.574604180593
2016,"price",106.610058219834
2018,"price",106.905639171943
2020,"price",108.27899777398
2022,"price",108.018460750327
2024,"price",106.784096118746
2026,"price",108.227248924875
2028,"price",107.94651532922
2030,"price",108.553953615296
2032,"price",108.529939649754
2034,"price",109.038043784996
2036,"price",109.262692671268
2038,"price",110.603135494807
2040,"price",109.7344566824
2042,"price",108.643206527961
2044,"price",107.234290136841
2046,"price",106.058967690571
2048,"price",107.815100343309
2050,"price",109.324818934471
2010,"comp_p",48.7362909921502
2012,"comp_p",33.6012535323033
2014,"comp_p",44.1205995194087
2016,"comp_p",28.8317827610426
2018,"comp_p",33.2008329383145
2020,"comp_p",36.8677396263087
2022,"comp_p",37.07974248782
2024,"comp_p",37.48545182636
2026,"comp_p",38.8332016806817
2028,"comp_p",38.6638124597269
2030,"comp_p",38.2592782568903
2032,"comp_p",37.9452371251858
2034,"comp_p",37.006857878363
2036,"comp_p",37.7893537324794
2038,"comp_p",39.1545717103682
2040,"comp_p",39.4879423851236
2042,"comp_p",40.0216831952355
2044,"comp_p",40.8893665402602
2046,"comp_p",42.0056781009291
2048,"comp_p",44.3955886089569
2050,"comp_p",45.334168091518
