"time","type","value"
2010,"price",107.710503045422
2012,"price",106.263699861514
2014,"price",109.574991643265
2016,"price",106.633190022713
2018,"price",106.876195668166
2020,"price",108.479549273339
2022,"price",107.940317180326
2024,"price",107.179442307736
2026,"price",108.498588152166
2028,"price",108.390168164147
2030,"price",108.622277274421
2032,"price",108.455339240556
2034,"price",108.112249688579
2036,"price",107.745482483193
2038,"price",108.792899404994
2040,"price",108.008766415022
2042,"price",107.080431191084
2044,"price",105.826137724249
2046,"price",107.146760003567
2048,"price",108.880617713769
2050,"price",110.817163471872
2010,"comp_p",48.736290751841
2012,"comp_p",33.6012532181568
2014,"comp_p",44.120618504378
2016,"comp_p",28.8351421458907
2018,"comp_p",33.2487869215049
2020,"comp_p",37.1938016297878
2022,"comp_p",37.9967455358014
2024,"comp_p",38.9817461165203
2026,"comp_p",40.0528289897224
2028,"comp_p",40.3619382800925
2030,"comp_p",40.6261754115378
2032,"comp_p",40.7673073595546
2034,"comp_p",41.2905184312525
2036,"comp_p",42.7688647701554
2038,"comp_p",43.935009997566
2040,"comp_p",44.6251039741667
2042,"comp_p",45.6157610585533
2044,"comp_p",47.2593618550944
2046,"comp_p",48.8610793152544
2048,"comp_p",51.0298758065316
2050,"comp_p",52.2934577496752
