"time","type","value"
2010,"consumption",1501.46390825841
2010,"withdrawal",44432.9606268429
2012,"consumption",1360.09164970063
2012,"withdrawal",36239.0248652126
2014,"consumption",1415.85741080788
2014,"withdrawal",38638.2100480266
2016,"consumption",1258.40826935474
2016,"withdrawal",32159.067148781
2018,"consumption",1286.66677144619
2018,"withdrawal",32222.4234523052
2020,"consumption",1350.9115572158
2020,"withdrawal",33641.2625526227
2022,"consumption",1394.56464958395
2022,"withdrawal",33449.098814001
2024,"consumption",1397.22810845065
2024,"withdrawal",33171.8850689774
2026,"consumption",1370.96813578267
2026,"withdrawal",32654.1370142695
2028,"consumption",1352.62349331953
2028,"withdrawal",32247.4222067895
2030,"consumption",1308.45892461655
2030,"withdrawal",30956.2866148581
2032,"consumption",1268.74553699775
2032,"withdrawal",29466.9295384007
2034,"consumption",1253.44040854484
2034,"withdrawal",28305.9115587899
2036,"consumption",1229.83124861796
2036,"withdrawal",27165.0373954709
2038,"consumption",1202.30882713076
2038,"withdrawal",26527.7208944521
2040,"consumption",1177.41641315857
2040,"withdrawal",25610.2325948837
2042,"consumption",1148.59505275276
2042,"withdrawal",24622.7365489808
2044,"consumption",1083.56388253388
2044,"withdrawal",22811.8814605661
2046,"consumption",988.403273406288
2046,"withdrawal",19481.9162549646
2048,"consumption",883.407788828547
2048,"withdrawal",16892.410242659
2050,"consumption",807.225773112922
2050,"withdrawal",14994.575643855
