"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.21874583941273
2010,"USA","Coal Usage (Quads)",19.3338554774557
2010,"USA","Coal Price",2.49986494157449
2010,"USA","Gas Price",5.51592237351442
2012,"USA","Gas Usage (Quads)",9.19257769996836
2012,"USA","Coal Usage (Quads)",14.5719302986619
2012,"USA","Coal Price",2.47540061133007
2012,"USA","Gas Price",3.61519591950233
2014,"USA","Gas Usage (Quads)",8.05079401569871
2014,"USA","Coal Usage (Quads)",16.686515382688
2014,"USA","Coal Price",2.41160746396441
2014,"USA","Gas Price",5.01243800281224
2016,"USA","Gas Usage (Quads)",10.5139442076779
2016,"USA","Coal Usage (Quads)",11.9646128086472
2016,"USA","Coal Price",2.15167122639038
2016,"USA","Gas Price",2.95270883061419
2018,"USA","Gas Usage (Quads)",9.59948692212323
2018,"USA","Coal Usage (Quads)",12.1409393729856
2018,"USA","Coal Price",2.22664905798513
2018,"USA","Gas Price",3.67179899722567
2020,"USA","Gas Usage (Quads)",8.32013869553564
2020,"USA","Coal Usage (Quads)",12.7811866747632
2020,"USA","Coal Price",2.32100898283381
2020,"USA","Gas Price",4.38572955666019
2022,"USA","Gas Usage (Quads)",8.08064682622501
2022,"USA","Coal Usage (Quads)",13.2038240020875
2022,"USA","Coal Price",2.33417083775146
2022,"USA","Gas Price",4.41783504010495
2024,"USA","Gas Usage (Quads)",8.08197117643968
2024,"USA","Coal Usage (Quads)",13.6103576609683
2024,"USA","Coal Price",2.34413191986894
2024,"USA","Gas Price",4.48028368148483
2026,"USA","Gas Usage (Quads)",7.82905073667387
2026,"USA","Coal Usage (Quads)",13.6996729161473
2026,"USA","Coal Price",2.33059080854544
2026,"USA","Gas Price",4.54324484352821
2028,"USA","Gas Usage (Quads)",7.56463122556049
2028,"USA","Coal Usage (Quads)",13.5626218361325
2028,"USA","Coal Price",2.31791880961091
2028,"USA","Gas Price",4.59400287349957
2030,"USA","Gas Usage (Quads)",7.57456473341474
2030,"USA","Coal Usage (Quads)",13.1850246606444
2030,"USA","Coal Price",2.30216765330787
2030,"USA","Gas Price",4.64946652489296
2032,"USA","Gas Usage (Quads)",8.0932545332059
2032,"USA","Coal Usage (Quads)",12.8245917498577
2032,"USA","Coal Price",2.30754981174041
2032,"USA","Gas Price",4.77142178236034
2034,"USA","Gas Usage (Quads)",8.55704531701013
2034,"USA","Coal Usage (Quads)",12.1198478740199
2034,"USA","Coal Price",2.32412256305543
2034,"USA","Gas Price",4.7756260646789
2036,"USA","Gas Usage (Quads)",9.40841277736113
2036,"USA","Coal Usage (Quads)",11.2489985131699
2036,"USA","Coal Price",2.35039801128689
2036,"USA","Gas Price",5.00707883500178
2038,"USA","Gas Usage (Quads)",10.2445368368092
2038,"USA","Coal Usage (Quads)",9.87116192957668
2038,"USA","Coal Price",2.35975389018046
2038,"USA","Gas Price",5.16319390844762
2040,"USA","Gas Usage (Quads)",10.7044111492496
2040,"USA","Coal Usage (Quads)",8.75817052582585
2040,"USA","Coal Price",2.37849654593189
2040,"USA","Gas Price",5.23969255222837
2042,"USA","Gas Usage (Quads)",11.1728072978241
2042,"USA","Coal Usage (Quads)",7.73637451760173
2042,"USA","Coal Price",2.3915235619808
2042,"USA","Gas Price",5.35373228985171
2044,"USA","Gas Usage (Quads)",11.37571291334
2044,"USA","Coal Usage (Quads)",6.67952217503061
2044,"USA","Coal Price",2.4136971182237
2044,"USA","Gas Price",5.5034823714094
2046,"USA","Gas Usage (Quads)",11.8823354906599
2046,"USA","Coal Usage (Quads)",5.43247367194817
2046,"USA","Coal Price",2.4429781120505
2046,"USA","Gas Price",5.68712869746362
2048,"USA","Gas Usage (Quads)",11.914047547268
2048,"USA","Coal Usage (Quads)",4.55874132431249
2048,"USA","Coal Price",2.45945361640026
2048,"USA","Gas Price",5.80981058989245
2050,"USA","Gas Usage (Quads)",12.4445097258286
2050,"USA","Coal Usage (Quads)",3.32629585706023
2050,"USA","Coal Price",2.46490435401595
2050,"USA","Gas Price",6.00121517071692
