"time","type","value"
2010,"price",107.710497256302
2012,"price",106.263680246172
2014,"price",109.574712003961
2016,"price",106.633347702096
2018,"price",106.607531424468
2020,"price",107.529670739554
2022,"price",106.747511092535
2024,"price",105.91625800248
2026,"price",107.759831332618
2028,"price",107.663190525161
2030,"price",107.938048932089
2032,"price",107.638022770085
2034,"price",106.25092772188
2036,"price",105.344504149168
2038,"price",105.554144660806
2040,"price",105.694479668118
2042,"price",102.906236482881
2044,"price",102.446343385999
2046,"price",101.798099195675
2048,"price",102.061873852795
2050,"price",101.598130533521
2010,"comp_p",48.7362912086483
2012,"comp_p",33.6012532841193
2014,"comp_p",44.1206020383822
2016,"comp_p",28.8348342786065
2018,"comp_p",32.4176591539893
2020,"comp_p",34.9692540294319
2022,"comp_p",34.289077174019
2024,"comp_p",35.1810100591039
2026,"comp_p",35.8846550688828
2028,"comp_p",35.7091402828636
2030,"comp_p",35.3281533066308
2032,"comp_p",34.3526921095974
2034,"comp_p",34.5206280931819
2036,"comp_p",34.7918337524179
2038,"comp_p",35.0230167599881
2040,"comp_p",35.7091550949883
2042,"comp_p",35.5373410829419
2044,"comp_p",35.7870832166829
2046,"comp_p",36.6615649260605
2048,"comp_p",37.7944019959116
2050,"comp_p",37.4535587282025
