"time","gid","value"
2010,"AL",0.0518803062014768
2010,"AR",0.0175634942354343
2010,"AZ",0.0511287831782302
2010,"CA",0.0611061943838868
2010,"CO",0.042994272853736
2010,"CT",0.00667305612705578
2010,"DE",0.00535709329138942
2010,"FL",0.115708803294896
2010,"GA",0.0686994273059631
2010,"IA",0.0477633253678994
2010,"ID",6.45288447968156e-05
2010,"IL",0.0917043402407461
2010,"IN",0.0977932293718676
2010,"KS",0.0246153883441774
2010,"KY",0.10357697321178
2010,"LA",0.0313656086486945
2010,"MA",0.0162354663826585
2010,"MD",0.0359851770205268
2010,"ME",0.0029463485911553
2010,"MEX",0.00166391873869601
2010,"MI",0.0771693370411525
2010,"MN",0.0345637953250166
2010,"MO",0.0710064485479329
2010,"MS",0.0232355412201969
2010,"MT",0.0187542270713764
2010,"NC",0.0774304127178403
2010,"ND",0.0317285790677017
2010,"NE",0.0291644889684197
2010,"NH",0.00441021190611086
2010,"NJ",0.0191038246784791
2010,"NM",0.0319895160720226
2010,"NV",0.0155077709693493
2010,"NY",0.038038026889389
2010,"OH",0.134853732685101
2010,"OK",0.0403216420882405
2010,"OR",0.00794502254334126
2010,"PA",0.131131725581962
2010,"RI",0.00343299156263666
2010,"SC",0.038562093363433
2010,"SD",0.00380771106310108
2010,"TN",0.02290347139685
2010,"TX",0.238898056018279
2010,"UT",0.0371645546448934
2010,"VA",0.0451995611626518
2010,"VT",0.000645394652178047
2010,"WA",0.0138069659678362
2010,"WI",0.052204703793932
2010,"WV",0.0795243736009749
2010,"WY",0.0456682933815852
2012,"AL",0.0354388462742315
2012,"AR",0.0153789613099603
2012,"AZ",0.0531303392418717
2012,"CA",0.0493436082074711
2012,"CO",0.0410805777736577
2012,"CT",0.00659920631001754
2012,"DE",0.0046293899490946
2012,"FL",0.0854605249111685
2012,"GA",0.0399620032422651
2012,"IA",0.0467840283572755
2012,"ID",0.000687167268368177
2012,"IL",0.0733154678341489
2012,"IN",0.0789641242187115
2012,"KS",0.0152756887147508
2012,"KY",0.0999157665232502
2012,"LA",0.0246310918500696
2012,"MA",0.00951435880250396
2012,"MD",0.0294743880605136
2012,"ME",0.00263437732047844
2012,"MEX",0.000640105477306343
2012,"MI",0.0743930116087998
2012,"MN",0.0355797818824181
2012,"MO",0.0646136420242123
2012,"MS",0.0225041437397023
2012,"MT",0.00653595880800827
2012,"NC",0.0512046803937667
2012,"ND",0.0298197083299791
2012,"NE",0.030659312451336
2012,"NH",0.00279941629169281
2012,"NJ",0.0183815266627599
2012,"NM",0.0320858879836564
2012,"NV",0.0162913530132973
2012,"NY",0.0311514843505176
2012,"OH",0.116361338452837
2012,"OK",0.0302162813220815
2012,"OR",0.00486698098487587
2012,"PA",0.110361385965428
2012,"RI",0.00257637427704394
2012,"SC",0.0199088597943566
2012,"SD",0.00390628356626843
2012,"TN",0.0111326049275659
2012,"TX",0.221728997538343
2012,"UT",0.0378007422864439
2012,"VA",0.0324622755673096
2012,"VT",0.000571172481494431
2012,"WA",0.00562390262526437
2012,"WI",0.0445779484317338
2012,"WV",0.0780401215086954
2012,"WY",0.0372518184255129
2014,"AL",0.0353803876192183
2014,"AR",0.0171773601824487
2014,"AZ",0.0516716549587096
2014,"CA",0.0633483078438018
2014,"CO",0.0401059660488813
2014,"CT",0.0105497027188654
2014,"DE",0.00314473158248842
2014,"FL",0.10016126592264
2014,"GA",0.0594144294765679
2014,"IA",0.044837276365938
2014,"ID",0.000900944883234458
2014,"IL",0.0755872226027463
2014,"IN",0.09992342258225
2014,"KS",0.0128410136898359
2014,"KY",0.0993333778997507
2014,"LA",0.0291554245915477
2014,"MA",0.010575629115913
2014,"MD",0.0161842484583564
2014,"ME",0.001272413609158
2014,"MEX",0.00158949481054975
2014,"MI",0.072947713651502
2014,"MN",0.0342748791836916
2014,"MO",0.0698434378022104
2014,"MS",0.0230675720963448
2014,"MT",0.0104925634157082
2014,"NC",0.0639536958682626
2014,"ND",0.0223195148260827
2014,"NE",0.0300398224599861
2014,"NH",0.00532729096997077
2014,"NJ",0.0214683855677066
2014,"NM",0.0280146027004197
2014,"NV",0.0140590313838655
2014,"NY",0.033922784657101
2014,"OH",0.125548768983075
2014,"OK",0.0322120719785186
2014,"OR",0.00700074412131259
2014,"PA",0.109148543292285
2014,"RI",0.000948968701859704
2014,"SC",0.0298470489789194
2014,"SD",0.00371602801959066
2014,"TN",0.0210281791640569
2014,"TX",0.217330773791466
2014,"UT",0.0360958644210073
2014,"VA",0.0345546942444038
2014,"VT",0.00062813970357389
2014,"WA",0.0120659636665295
2014,"WI",0.0510707192754286
2014,"WV",0.0977627951136499
2014,"WY",0.0415771104240501
2016,"AL",0.039622373947413
2016,"AR",0.0156634836574931
2016,"AZ",0.0444708301438992
2016,"CA",0.0599863023685506
2016,"CO",0.0382074619504917
2016,"CT",0.00813724827031364
2016,"DE",0.0042740615843165
2016,"FL",0.0960358729791236
2016,"GA",0.0536928900118534
2016,"IA",0.0400800306491605
2016,"ID",0.000693859672207155
2016,"IL",0.0567084549430046
2016,"IN",0.0805950508344315
2016,"KS",0.00715806474040298
2016,"KY",0.0805196703985977
2016,"LA",0.026935974786893
2016,"MA",0.00698989146416051
2016,"MD",0.0171882342322116
2016,"ME",0.00141549637284384
2016,"MEX",0.00128426597446288
2016,"MI",0.0648657841625098
2016,"MN",0.0317515417142466
2016,"MO",0.0581255654851638
2016,"MS",0.0246986952493222
2016,"MT",0.00386130560816402
2016,"NC",0.0728662328572276
2016,"ND",0.0161488635145296
2016,"NE",0.0253207231065235
2016,"NH",0.00314715806373211
2016,"NJ",0.022586918109522
2016,"NM",0.0248752766709198
2016,"NV",0.0137960679156389
2016,"NY",0.0280361984078303
2016,"OH",0.109189102853002
2016,"OK",0.0202896163014934
2016,"OR",0.00456400333047621
2016,"PA",0.0804245905335262
2016,"RI",0.00165154235844248
2016,"SC",0.0234772852631601
2016,"SD",0.00395876500571638
2016,"TN",0.0214068519805348
2016,"TX",0.152397749439244
2016,"UT",0.0327838364933019
2016,"VA",0.0248817364947721
2016,"VT",0.000605028331505765
2016,"WA",0.0062601765123029
2016,"WI",0.0452762554524636
2016,"WV",0.0864424433591726
2016,"WY",0.0269420354282118
2018,"AL",0.0356152757079743
2018,"AR",0.0153454966279677
2018,"AZ",0.0475502034899907
2018,"CA",0.047731557215984
2018,"CO",0.0371848573952044
2018,"CT",0.00725933586952426
2018,"DE",0.00336862805893803
2018,"FL",0.093228555392239
2018,"GA",0.0488453033087076
2018,"IA",0.0393383856888512
2018,"ID",0.000188746981810187
2018,"IL",0.0559168714274584
2018,"IN",0.0836361854795179
2018,"KS",0.00879117055062499
2018,"KY",0.0802453616996859
2018,"LA",0.0265095182333298
2018,"MA",0.00670314940080128
2018,"MD",0.0143744737116948
2018,"ME",0.000536499327476793
2018,"MEX",0.000484072942244349
2018,"MI",0.0657928994805411
2018,"MN",0.029887626268262
2018,"MO",0.0604519143013609
2018,"MS",0.0206774708044841
2018,"MT",0.0107216052849357
2018,"NC",0.0613716905408823
2018,"ND",0.0119129211749238
2018,"NE",0.0249903864918435
2018,"NH",0.00225481538366749
2018,"NJ",0.0255341877230494
2018,"NM",0.0210965764336639
2018,"NV",0.010042849918814
2018,"NY",0.0288428774108464
2018,"OH",0.0932978526637479
2018,"OK",0.0133948174856407
