"time","type","value"
2010,"price",107.710543260831
2012,"price",106.26380142961
2014,"price",109.573351386104
2016,"price",106.63558778525
2018,"price",106.924996635452
2020,"price",108.488523841846
2022,"price",108.030426149888
2024,"price",107.333192869202
2026,"price",108.612197472664
2028,"price",108.283651500385
2030,"price",108.647688281732
2032,"price",108.588018401971
2034,"price",108.445841318813
2036,"price",108.128085235694
2038,"price",109.275062053516
2040,"price",108.275615143016
2042,"price",106.935380245272
2044,"price",105.399439376749
2046,"price",106.21560928126
2048,"price",108.046334625349
2050,"price",109.655134016779
2010,"comp_p",48.735298077454
2012,"comp_p",33.6014779805935
2014,"comp_p",44.1205483550617
2016,"comp_p",28.8343679336875
2018,"comp_p",33.1413446804098
2020,"comp_p",37.0044082096141
2022,"comp_p",37.5700115002312
2024,"comp_p",38.0307379224692
2026,"comp_p",40.0572635722507
2028,"comp_p",39.840935126858
2030,"comp_p",40.0517142901258
2032,"comp_p",40.0058423944131
2034,"comp_p",39.7517235206384
2036,"comp_p",41.292540936391
2038,"comp_p",42.5314211396561
2040,"comp_p",43.1737305850325
2042,"comp_p",43.6617601114217
2044,"comp_p",45.0713668402639
2046,"comp_p",46.7182610781955
2048,"comp_p",49.0182313028937
2050,"comp_p",50.2285392345124
