"time","type","value"
2010,"consumption",1500.86959662787
2010,"withdrawal",44456.0162788944
2012,"consumption",1360.09122624463
2012,"withdrawal",36239.0322904655
2014,"consumption",1413.56026801921
2014,"withdrawal",38570.2640177069
2016,"consumption",1258.51005061943
2016,"withdrawal",32316.715026477
2018,"consumption",1254.67128978879
2018,"withdrawal",31121.3969599914
2020,"consumption",1280.10585148106
2020,"withdrawal",31384.3001872394
2022,"consumption",1306.62142389246
2022,"withdrawal",30919.2259906913
2024,"consumption",1329.41746110976
2024,"withdrawal",31095.3658554336
2026,"consumption",1326.25621657385
2026,"withdrawal",30718.6934421627
2028,"consumption",1323.92718623049
2028,"withdrawal",30642.5855522587
2030,"consumption",1312.7839098946
2030,"withdrawal",29361.2277840911
2032,"consumption",1313.22167844505
2032,"withdrawal",28448.3499314731
2034,"consumption",1319.01249059869
2034,"withdrawal",27514.2830623935
2036,"consumption",1325.30564615035
2036,"withdrawal",26767.1519172398
2038,"consumption",1317.20104855721
2038,"withdrawal",26385.7000916489
2040,"consumption",1308.87537624404
2040,"withdrawal",25825.7485510099
2042,"consumption",1290.24290747508
2042,"withdrawal",24833.5786838618
2044,"consumption",1245.35639131101
2044,"withdrawal",23214.8555786272
2046,"consumption",1169.06229384295
2046,"withdrawal",20032.3281762643
2048,"consumption",1056.84485268273
2048,"withdrawal",17403.4202977782
2050,"consumption",978.434769844529
2050,"withdrawal",15619.3963622262
