"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.22193823228257
2010,"USA","Coal Usage (Quads)",19.2830450666612
2010,"USA","Coal Price",2.49512943712122
2010,"USA","Gas Price",5.51379278998706
2012,"USA","Gas Usage (Quads)",9.19651715783023
2012,"USA","Coal Usage (Quads)",14.5513562910497
2012,"USA","Coal Price",2.47100873320906
2012,"USA","Gas Price",3.61814215370656
2014,"USA","Gas Usage (Quads)",8.05579801417885
2014,"USA","Coal Usage (Quads)",16.6591092725008
2014,"USA","Coal Price",2.40988531716135
2014,"USA","Gas Price",5.01766573297344
2016,"USA","Gas Usage (Quads)",10.5097977565311
2016,"USA","Coal Usage (Quads)",11.9189052520849
2016,"USA","Coal Price",2.1447600015346
2016,"USA","Gas Price",2.95518503566262
2018,"USA","Gas Usage (Quads)",9.58943264241321
2018,"USA","Coal Usage (Quads)",12.0326334446588
2018,"USA","Coal Price",2.2085818797738
2018,"USA","Gas Price",3.67603953940599
2020,"USA","Gas Usage (Quads)",7.88344164021558
2020,"USA","Coal Usage (Quads)",12.3559514740512
2020,"USA","Coal Price",2.3095246733519
2020,"USA","Gas Price",4.30367908323298
2022,"USA","Gas Usage (Quads)",7.45384225842291
2022,"USA","Coal Usage (Quads)",11.8366392660764
2022,"USA","Coal Price",2.31597213088377
2022,"USA","Gas Price",4.28384782333255
2024,"USA","Gas Usage (Quads)",7.41682652925486
2024,"USA","Coal Usage (Quads)",12.1892081040238
2024,"USA","Coal Price",2.32407307952291
2024,"USA","Gas Price",4.3417407154719
2026,"USA","Gas Usage (Quads)",7.2405508167513
2026,"USA","Coal Usage (Quads)",12.6573972684841
2026,"USA","Coal Price",2.31598857469664
2026,"USA","Gas Price",4.41518249605017
2028,"USA","Gas Usage (Quads)",6.91136835773767
2028,"USA","Coal Usage (Quads)",12.8642020168674
2028,"USA","Coal Price",2.29987887273166
2028,"USA","Gas Price",4.46099742193475
2030,"USA","Gas Usage (Quads)",6.63462400737798
2030,"USA","Coal Usage (Quads)",12.4358125369226
2030,"USA","Coal Price",2.28435655999553
2030,"USA","Gas Price",4.45330704222873
2032,"USA","Gas Usage (Quads)",6.86679466448508
2032,"USA","Coal Usage (Quads)",12.1725360511782
2032,"USA","Coal Price",2.28684556681068
2032,"USA","Gas Price",4.51111637914735
2034,"USA","Gas Usage (Quads)",7.17198553846219
2034,"USA","Coal Usage (Quads)",11.6372111869093
2034,"USA","Coal Price",2.30346442747045
2034,"USA","Gas Price",4.48750126512217
2036,"USA","Gas Usage (Quads)",7.33882567679022
2036,"USA","Coal Usage (Quads)",11.4860471310758
2036,"USA","Coal Price",2.32629484910426
2036,"USA","Gas Price",4.5555050325518
2038,"USA","Gas Usage (Quads)",7.66462895973752
2038,"USA","Coal Usage (Quads)",11.218795864801
2038,"USA","Coal Price",2.35074494138775
2038,"USA","Gas Price",4.58436734453533
2040,"USA","Gas Usage (Quads)",7.90262091191336
2040,"USA","Coal Usage (Quads)",10.7276738416619
2040,"USA","Coal Price",2.36244527174203
2040,"USA","Gas Price",4.61221456579155
2042,"USA","Gas Usage (Quads)",8.10878516589112
2042,"USA","Coal Usage (Quads)",10.2922073547929
2042,"USA","Coal Price",2.3694481239841
2042,"USA","Gas Price",4.66961715510953
2044,"USA","Gas Usage (Quads)",8.12531652993413
2044,"USA","Coal Usage (Quads)",9.82334853341062
2044,"USA","Coal Price",2.38279021412815
2044,"USA","Gas Price",4.78093931769797
2046,"USA","Gas Usage (Quads)",8.52899309348823
2046,"USA","Coal Usage (Quads)",8.81702577910828
2046,"USA","Coal Price",2.38964860993086
2046,"USA","Gas Price",4.95687740607935
2048,"USA","Gas Usage (Quads)",9.02296290072181
2048,"USA","Coal Usage (Quads)",7.6120126626524
2048,"USA","Coal Price",2.38603377865823
2048,"USA","Gas Price",5.17870345542802
2050,"USA","Gas Usage (Quads)",9.08868241383024
2050,"USA","Coal Usage (Quads)",6.58247240568717
2050,"USA","Coal Price",2.39036514650452
2050,"USA","Gas Price",5.2803564987856
