"time","type","value"
2010,"consumption",1500.87024612209
2010,"withdrawal",44456.1870362536
2012,"consumption",1360.09230455406
2012,"withdrawal",36239.0894257791
2014,"consumption",1413.56233817182
2014,"withdrawal",38570.3552884279
2016,"consumption",1258.22299764488
2016,"withdrawal",32329.6105958393
2018,"consumption",1244.21298838037
2018,"withdrawal",30847.2964747245
2020,"consumption",1243.95918510554
2020,"withdrawal",30828.2030431895
2022,"consumption",1241.0260747546
2022,"withdrawal",29885.7698225633
2024,"consumption",1249.02639920217
2024,"withdrawal",29836.000410071
2026,"consumption",1263.85292242544
2026,"withdrawal",29950.1967493178
2028,"consumption",1248.16758002209
2028,"withdrawal",29464.7114298008
2030,"consumption",1193.71837725639
2030,"withdrawal",27727.7484683184
2032,"consumption",1126.11655826295
2032,"withdrawal",25168.9156507941
2034,"consumption",1090.28830822827
2034,"withdrawal",23288.4272062442
2036,"consumption",1076.23656791445
2036,"withdrawal",22352.7268977466
2038,"consumption",1066.16084197331
2038,"withdrawal",21874.4473735151
2040,"consumption",1042.68170599362
2040,"withdrawal",21107.8210871041
2042,"consumption",1008.43541454769
2042,"withdrawal",20115.9457665428
2044,"consumption",961.979905495834
2044,"withdrawal",19149.8148627461
2046,"consumption",890.241149053447
2046,"withdrawal",16687.2850079442
2048,"consumption",794.72363653337
2048,"withdrawal",14598.8355182275
2050,"consumption",737.044723511947
2050,"withdrawal",13092.1739038086
