"time","type","value"
2010,"consumption",1500.40771296565
2010,"withdrawal",44458.4673500833
2012,"consumption",1359.7453730764
2012,"withdrawal",36279.7741507287
2014,"consumption",1413.34377399997
2014,"withdrawal",38592.6887285896
2016,"consumption",1258.89553093513
2016,"withdrawal",32337.2697031582
2018,"consumption",1249.15322029727
2018,"withdrawal",30935.4591583423
2020,"consumption",1270.48148799537
2020,"withdrawal",31197.2197065735
2022,"consumption",1291.30583556188
2022,"withdrawal",30556.7023188243
2024,"consumption",1308.15188816039
2024,"withdrawal",30760.5710197744
2026,"consumption",1313.85380401121
2026,"withdrawal",30667.5701484933
2028,"consumption",1315.64390306995
2028,"withdrawal",30499.9279573924
2030,"consumption",1299.8580006688
2030,"withdrawal",29331.4378117586
2032,"consumption",1294.96720213561
2032,"withdrawal",28284.5379899788
2034,"consumption",1295.42853359547
2034,"withdrawal",27329.000330073
2036,"consumption",1291.80222319454
2036,"withdrawal",26617.3369919516
2038,"consumption",1286.97977620445
2038,"withdrawal",26226.6279957948
2040,"consumption",1281.25084252184
2040,"withdrawal",25764.6101942937
2042,"consumption",1253.84374279582
2042,"withdrawal",24801.4704029971
2044,"consumption",1212.81257325129
2044,"withdrawal",23189.1096828044
2046,"consumption",1133.82337316779
2046,"withdrawal",20047.5400811977
2048,"consumption",1025.67763890939
2048,"withdrawal",17418.1138980453
2050,"consumption",943.06239786059
2050,"withdrawal",15602.9953539029
