"time","country","type","value"
2010,"USA","Gas Usage (Quads)",6.61706235965061
2010,"USA","Coal Usage (Quads)",20.2047483472123
2010,"USA","Coal Price",2.46021207379201
2010,"USA","Gas Price",5.41829269340219
2012,"USA","Gas Usage (Quads)",8.40136368470049
2012,"USA","Coal Usage (Quads)",15.4808325204201
2012,"USA","Coal Price",2.42781007610093
2012,"USA","Gas Price",3.66941898328071
2014,"USA","Gas Usage (Quads)",8.02095704922994
2014,"USA","Coal Usage (Quads)",16.5164143465352
2014,"USA","Coal Price",2.35328229789531
2014,"USA","Gas Price",5.20779348699842
2016,"USA","Gas Usage (Quads)",10.5504470148531
2016,"USA","Coal Usage (Quads)",11.4911442255741
2016,"USA","Coal Price",2.09550354249717
2016,"USA","Gas Price",3.9479350447562
2018,"USA","Gas Usage (Quads)",8.66344515406807
2018,"USA","Coal Usage (Quads)",13.1953045448895
2018,"USA","Coal Price",2.19309679905305
2018,"USA","Gas Price",4.2834697763876
2020,"USA","Gas Usage (Quads)",7.12607397849166
2020,"USA","Coal Usage (Quads)",13.9880411705054
2020,"USA","Coal Price",2.27967282981273
2020,"USA","Gas Price",4.62520328528855
2022,"USA","Gas Usage (Quads)",7.11968629964966
2022,"USA","Coal Usage (Quads)",14.3513264524664
2022,"USA","Coal Price",2.27703895853743
2022,"USA","Gas Price",4.68738556331514
2024,"USA","Gas Usage (Quads)",7.19638524247458
2024,"USA","Coal Usage (Quads)",14.5701702180478
2024,"USA","Coal Price",2.28666463042606
2024,"USA","Gas Price",5.00207956335225
2026,"USA","Gas Usage (Quads)",8.12918480214025
2026,"USA","Coal Usage (Quads)",13.4184175667571
2026,"USA","Coal Price",2.27572114843238
2026,"USA","Gas Price",5.19482163850495
2028,"USA","Gas Usage (Quads)",8.68107236172406
2028,"USA","Coal Usage (Quads)",12.4522649041417
2028,"USA","Coal Price",2.25904533572924
2028,"USA","Gas Price",5.20703267841222
2030,"USA","Gas Usage (Quads)",9.07010002727522
2030,"USA","Coal Usage (Quads)",11.5608172080813
2030,"USA","Coal Price",2.2446159159112
2030,"USA","Gas Price",5.26230949539345
2032,"USA","Gas Usage (Quads)",9.49138449592905
2032,"USA","Coal Usage (Quads)",11.0316015796315
2032,"USA","Coal Price",2.25299080905921
2032,"USA","Gas Price",5.29471123874036
2034,"USA","Gas Usage (Quads)",10.3358740434018
2034,"USA","Coal Usage (Quads)",10.5535379667041
2034,"USA","Coal Price",2.26675794212567
2034,"USA","Gas Price",5.3985430946854
2036,"USA","Gas Usage (Quads)",11.2554293284262
2036,"USA","Coal Usage (Quads)",10.0372701453036
2036,"USA","Coal Price",2.27919053892468
2036,"USA","Gas Price",5.56228754423809
2038,"USA","Gas Usage (Quads)",11.7560760947185
2038,"USA","Coal Usage (Quads)",9.75596269934252
2038,"USA","Coal Price",2.3010558359618
2038,"USA","Gas Price",5.57057454911954
2040,"USA","Gas Usage (Quads)",12.1371999797635
2040,"USA","Coal Usage (Quads)",9.54500634253464
2040,"USA","Coal Price",2.3145709384904
2040,"USA","Gas Price",5.5825055403102
2042,"USA","Gas Usage (Quads)",12.4967621226959
2042,"USA","Coal Usage (Quads)",9.34397424595453
2042,"USA","Coal Price",2.30942609667139
2042,"USA","Gas Price",5.67759753444617
2044,"USA","Gas Usage (Quads)",12.8559128762979
2044,"USA","Coal Usage (Quads)",9.14163764930256
2044,"USA","Coal Price",2.31733817888657
2044,"USA","Gas Price",5.76465883272596
2046,"USA","Gas Usage (Quads)",13.9829033207679
2046,"USA","Coal Usage (Quads)",8.50576378034685
2046,"USA","Coal Price",2.32275998455497
2046,"USA","Gas Price",6.01484420768025
2048,"USA","Gas Usage (Quads)",15.2310519680339
2048,"USA","Coal Usage (Quads)",7.52997214149632
2048,"USA","Coal Price",2.31985384629789
2048,"USA","Gas Price",6.31702477395577
2050,"USA","Gas Usage (Quads)",15.904376861986
2050,"USA","Coal Usage (Quads)",6.37911553305244
2050,"USA","Coal Price",2.31168792653594
2050,"USA","Gas Price",6.48527466157389
