"time","value"
2010,2.2854080058182
2012,1.92811009215742
2014,2.00745805982681
2016,1.65863373921001
2018,1.71932936839529
2020,1.71348525153653
2022,1.74941512857935
2024,1.745304
2026,1.625104
2028,1.50971200000001
2030,1.39432
2032,1.295756
2034,1.19719200000003
2036,1.098628
2038,1.000064
2040,0.901500000000024
2042,0.802935999999999
2044,0.704372000000007
2046,0.605808000000002
2048,0.50724399999979
2050,0.408680000000004
