"time","type","value"
2010,"consumption",1529.55915871102
2010,"withdrawal",45927.0947337757
2012,"consumption",1383.65411659632
2012,"withdrawal",37960.0759729703
2014,"consumption",1407.60499832169
2014,"withdrawal",38836.738831327
2016,"consumption",1251.77073911399
2016,"withdrawal",31061.487062448
2018,"consumption",1294.03754834479
2018,"withdrawal",31911.6803583833
2020,"consumption",1289.95356823573
2020,"withdrawal",32666.1329076462
2022,"consumption",1313.76956875884
2022,"withdrawal",32732.2337502348
2024,"consumption",1326.32417660438
2024,"withdrawal",33159.7883767539
2026,"consumption",1273.85657547997
2026,"withdrawal",32141.4471193137
2028,"consumption",1166.56499278029
2028,"withdrawal",29611.1696343493
2030,"consumption",1071.20237499368
2030,"withdrawal",26468.9338558901
2032,"consumption",955.058450828481
2032,"withdrawal",22637.0753003626
2034,"consumption",858.677733028335
2034,"withdrawal",16786.1854064706
2036,"consumption",777.349306197471
2036,"withdrawal",12059.0023785596
2038,"consumption",705.460498925731
2038,"withdrawal",8754.46281867341
2040,"consumption",650.22450421099
2040,"withdrawal",6974.19797732487
2042,"consumption",586.278911763147
2042,"withdrawal",5579.15036292773
2044,"consumption",552.823463351035
2044,"withdrawal",4327.4990802445
2046,"consumption",539.396280393447
2046,"withdrawal",2038.16011699966
2048,"consumption",553.968019154614
2048,"withdrawal",1878.507451459
2050,"consumption",546.634206792339
2050,"withdrawal",1557.31733842873
