"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.8270440036708
2014,"comp_p",43.907653624045
2016,"comp_p",29.0632185130289
2018,"comp_p",31.8895950251952
2020,"comp_p",35.4572177627398
2022,"comp_p",34.6200871162025
2024,"comp_p",35.4441910894763
2026,"comp_p",36.0964507096038
2028,"comp_p",35.656773874464
2030,"comp_p",35.4649838858367
2032,"comp_p",35.9091924257891
2034,"comp_p",35.8997350099138
2036,"comp_p",35.5334147994259
2038,"comp_p",35.9734742683799
2040,"comp_p",36.2185983888172
2042,"comp_p",36.5213594291277
2044,"comp_p",36.6897139508712
2046,"comp_p",37.0727765011907
2048,"comp_p",38.0619257240929
2050,"comp_p",38.1273477940382
