"time","type","value"
2010,"consumption",1505.57098696927
2010,"withdrawal",44125.5773039761
2012,"consumption",1358.13012123488
2012,"withdrawal",36409.1584224576
2014,"consumption",1419.30116611139
2014,"withdrawal",38035.4711925922
2016,"consumption",1237.02628780771
2016,"withdrawal",31418.7319328675
2018,"consumption",1209.25483204742
2018,"withdrawal",30020.0688838979
2020,"consumption",1179.90523112185
2020,"withdrawal",28668.638140879
2022,"consumption",1140.09851822231
2022,"withdrawal",27713.6467436517
2024,"consumption",1163.97908839324
2024,"withdrawal",28166.7403379123
2026,"consumption",1166.28546264936
2026,"withdrawal",28127.8110740354
2028,"consumption",1151.94904293622
2028,"withdrawal",27769.7853300565
2030,"consumption",1129.80402521052
2030,"withdrawal",26296.4473063545
2032,"consumption",1100.86941685463
2032,"withdrawal",24932.592216333
2034,"consumption",1063.71134631114
2034,"withdrawal",23219.1764270089
2036,"consumption",1047.99725402509
2036,"withdrawal",21622.3413067572
2038,"consumption",1031.55575707723
2038,"withdrawal",20730.737727342
2040,"consumption",1007.11767328997
2040,"withdrawal",19236.3909373704
2042,"consumption",969.268899007662
2042,"withdrawal",18055.8671658453
2044,"consumption",924.694082740254
2044,"withdrawal",17298.2077232707
2046,"consumption",854.575669365734
2046,"withdrawal",14621.1843681013
2048,"consumption",791.994341934069
2048,"withdrawal",13239.9264347035
2050,"consumption",751.904179347175
2050,"withdrawal",12004.6936926929
