"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338977805611
2016,"comp_p",29.0205789002266
2018,"comp_p",31.8396697672159
2020,"comp_p",35.7168521685152
2022,"comp_p",35.179013729504
2024,"comp_p",36.4373257954869
2026,"comp_p",37.2553336613958
2028,"comp_p",37.0719179102299
2030,"comp_p",37.0414144309543
2032,"comp_p",36.9649481578232
2034,"comp_p",36.7145970833825
2036,"comp_p",36.8321611706489
2038,"comp_p",36.9739276852841
2040,"comp_p",37.2296556102773
2042,"comp_p",37.4628684767165
2044,"comp_p",37.3372406851578
2046,"comp_p",38.1008209657104
2048,"comp_p",39.2431205491435
2050,"comp_p",38.6424883006629
