"time","value"
2010,85525.0309827451
2012,87418.1617557608
2014,89167.3421944728
2016,89720.7402963921
2018,89773.8918582295
2020,90194.1238810702
2022,90782.8620402997
2024,91503.4721119769
2026,91747.1973601319
2028,91899.3518256237
2030,92149.0131039407
2032,92450.7464913237
2034,92681.5034259684
2036,93089.6197694573
2038,93385.9458755658
2040,93783.6611933575
2042,94363.6002628106
2044,95024.1207414837
2046,96181.0925641288
2048,97182.6011903797
2050,98006.0807743035
