"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338977805611
2016,"comp_p",29.0205789002266
2018,"comp_p",31.8396697672126
2020,"comp_p",35.716852168519
2022,"comp_p",35.1789503829679
2024,"comp_p",36.4373647165207
2026,"comp_p",37.252139789723
2028,"comp_p",37.0781377292227
2030,"comp_p",37.0451385620169
2032,"comp_p",36.9146009648325
2034,"comp_p",36.6682869481207
2036,"comp_p",36.7640033243761
2038,"comp_p",37.0719771608327
2040,"comp_p",37.4779693994202
2042,"comp_p",37.706478041281
2044,"comp_p",38.0657764780166
2046,"comp_p",38.1089062218081
2048,"comp_p",39.4029423357014
2050,"comp_p",39.6789409611061
