"time","type","value"
2010,"consumption",1505.57098696931
2010,"withdrawal",44125.577303977
2012,"consumption",1358.13060383711
2012,"withdrawal",36408.0018240432
2014,"consumption",1419.30115829768
2014,"withdrawal",38035.4705056772
2016,"consumption",1237.0263038328
2016,"withdrawal",31418.7314374178
2018,"consumption",1208.63427774382
2018,"withdrawal",29986.9477539912
2020,"consumption",1192.11417393309
2020,"withdrawal",29003.0542332642
2022,"consumption",1160.47133970353
2022,"withdrawal",28127.9669251775
2024,"consumption",1187.9663374592
2024,"withdrawal",28399.0241742738
2026,"consumption",1184.49474635499
2026,"withdrawal",28395.8210202962
2028,"consumption",1147.00052441403
2028,"withdrawal",27134.9207655613
2030,"consumption",1087.60109434326
2030,"withdrawal",24797.3014254285
2032,"consumption",1028.57775351133
2032,"withdrawal",22361.8620461355
2034,"consumption",983.039117843554
2034,"withdrawal",20295.7196133539
2036,"consumption",918.757441038355
2036,"withdrawal",18203.3871719706
2038,"consumption",858.76368223621
2038,"withdrawal",16663.1831524676
2040,"consumption",801.564538619986
2040,"withdrawal",15066.9196834753
2042,"consumption",733.263256243682
2042,"withdrawal",14006.1133384271
2044,"consumption",652.831006392628
2044,"withdrawal",13003.6444658495
2046,"consumption",550.309227318264
2046,"withdrawal",11477.1447162491
2048,"consumption",453.612350481719
2048,"withdrawal",10975.8606335733
2050,"consumption",389.356818771611
2050,"withdrawal",10166.3875819685
