"time","type","value"
2010,"consumption",1505.57098696938
2010,"withdrawal",44125.5773039791
2012,"consumption",1357.56602162464
2012,"withdrawal",36389.279259953
2014,"consumption",1418.86529136082
2014,"withdrawal",37920.287435185
2016,"consumption",1242.3003492337
2016,"withdrawal",30895.7535016832
2018,"consumption",1209.29120107709
2018,"withdrawal",29615.5074933321
2020,"consumption",1192.17566338109
2020,"withdrawal",28581.2050275643
2022,"consumption",1161.22490358485
2022,"withdrawal",27715.1191563174
2024,"consumption",1183.24576030899
2024,"withdrawal",27843.1814038742
2026,"consumption",1179.18832392879
2026,"withdrawal",27931.0909325468
2028,"consumption",1159.11492191036
2028,"withdrawal",27357.6047291027
2030,"consumption",1129.08642034239
2030,"withdrawal",25303.1706964516
2032,"consumption",1116.03647508874
2032,"withdrawal",23989.7893722927
2034,"consumption",1109.72944130122
2034,"withdrawal",22976.859477367
2036,"consumption",1076.65900557265
2036,"withdrawal",21604.7579382041
2038,"consumption",1058.14881079143
2038,"withdrawal",20620.7175382103
2040,"consumption",1038.65716492973
2040,"withdrawal",19161.2356973983
2042,"consumption",1004.85846604555
2042,"withdrawal",18327.4220022672
2044,"consumption",960.103578712745
2044,"withdrawal",17421.3019165574
2046,"consumption",895.48807627271
2046,"withdrawal",14948.9263885556
2048,"consumption",829.324718328188
2048,"withdrawal",13568.9608333349
2050,"consumption",782.33792962693
2050,"withdrawal",12195.9718438936
