"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338977805611
2016,"comp_p",29.0205789025367
2018,"comp_p",31.8396691047314
2020,"comp_p",35.8062988019341
2022,"comp_p",35.3327673701161
2024,"comp_p",36.5488543838744
2026,"comp_p",37.5211804909835
2028,"comp_p",37.2931329158762
2030,"comp_p",37.2217131647715
2032,"comp_p",37.243388840743
2034,"comp_p",37.6475307672547
2036,"comp_p",37.8569416627742
2038,"comp_p",38.1574924600851
2040,"comp_p",38.6322145351825
2042,"comp_p",39.0351596795941
2044,"comp_p",39.0257029349035
2046,"comp_p",39.5159978842241
2048,"comp_p",40.3680390067755
2050,"comp_p",41.1593860674882
