"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.23660385417103
2010,"USA","Coal Usage (Quads)",19.6399802179088
2010,"USA","Coal Price (2016$/MMBtu)",2.51206531585182
2010,"USA","Gas Price (2016$/MMBtu)",5.61444609621313
2012,"USA","Gas Usage (Quads)",9.1871960669094
2012,"USA","Coal Usage (Quads)",14.8315783868525
2012,"USA","Coal Price (2016$/MMBtu)",2.49003100268017
2012,"USA","Gas Price (2016$/MMBtu)",3.66546925662599
2014,"USA","Gas Usage (Quads)",8.03031013209509
2014,"USA","Coal Usage (Quads)",16.941193488169
2014,"USA","Coal Price (2016$/MMBtu)",2.42380288250995
2014,"USA","Gas Price (2016$/MMBtu)",5.06993954383441
2016,"USA","Gas Usage (Quads)",10.9411750228119
2016,"USA","Coal Usage (Quads)",11.3686490645408
2016,"USA","Coal Price (2016$/MMBtu)",2.16635446644634
2016,"USA","Gas Price (2016$/MMBtu)",3.01726078760279
2018,"USA","Gas Usage (Quads)",9.79671866107207
2018,"USA","Coal Usage (Quads)",11.1821579617248
2018,"USA","Coal Price (2016$/MMBtu)",2.15245523584193
2018,"USA","Gas Price (2016$/MMBtu)",3.55793586474427
2020,"USA","Gas Usage (Quads)",9.73599191201241
2020,"USA","Coal Usage (Quads)",11.0607622670086
2020,"USA","Coal Price (2016$/MMBtu)",2.24099172671979
2020,"USA","Gas Price (2016$/MMBtu)",4.1049928069971
2022,"USA","Gas Usage (Quads)",9.71932370457343
2022,"USA","Coal Usage (Quads)",10.6004553347465
2022,"USA","Coal Price (2016$/MMBtu)",2.24308609528682
2022,"USA","Gas Price (2016$/MMBtu)",4.05085261700075
2024,"USA","Gas Usage (Quads)",9.28926598217102
2024,"USA","Coal Usage (Quads)",11.1602281667555
2024,"USA","Coal Price (2016$/MMBtu)",2.24463409462802
2024,"USA","Gas Price (2016$/MMBtu)",4.1951731870684
2026,"USA","Gas Usage (Quads)",8.88380103464991
2026,"USA","Coal Usage (Quads)",11.4208678067466
2026,"USA","Coal Price (2016$/MMBtu)",2.27672055663931
2026,"USA","Gas Price (2016$/MMBtu)",4.26242491102056
2028,"USA","Gas Usage (Quads)",8.89065294258322
2028,"USA","Coal Usage (Quads)",11.0468169162061
2028,"USA","Coal Price (2016$/MMBtu)",2.27628988004522
2028,"USA","Gas Price (2016$/MMBtu)",4.26140424376911
2030,"USA","Gas Usage (Quads)",9.26373502037009
2030,"USA","Coal Usage (Quads)",10.2440100261013
2030,"USA","Coal Price (2016$/MMBtu)",2.29701557495256
2030,"USA","Gas Price (2016$/MMBtu)",4.37010189884953
2032,"USA","Gas Usage (Quads)",9.38610153774795
2032,"USA","Coal Usage (Quads)",10.2344463515239
2032,"USA","Coal Price (2016$/MMBtu)",2.3000916370028
2032,"USA","Gas Price (2016$/MMBtu)",4.39565646945427
2034,"USA","Gas Usage (Quads)",9.71138957576498
2034,"USA","Coal Usage (Quads)",9.61406244117247
2034,"USA","Coal Price (2016$/MMBtu)",2.30404852296978
2034,"USA","Gas Price (2016$/MMBtu)",4.44414755139059
2036,"USA","Gas Usage (Quads)",9.71138957576287
2036,"USA","Coal Usage (Quads)",9.4241708499474
2036,"USA","Coal Price (2016$/MMBtu)",2.32463241520132
2036,"USA","Gas Price (2016$/MMBtu)",4.51910209945734
2038,"USA","Gas Usage (Quads)",10.0976910207759
2038,"USA","Coal Usage (Quads)",8.86130213448159
2038,"USA","Coal Price (2016$/MMBtu)",2.3432490198646
2038,"USA","Gas Price (2016$/MMBtu)",4.64472600847707
2040,"USA","Gas Usage (Quads)",10.1608537529309
2040,"USA","Coal Usage (Quads)",8.47627534722802
2040,"USA","Coal Price (2016$/MMBtu)",2.36926424281607
2040,"USA","Gas Price (2016$/MMBtu)",4.70237841178344
2042,"USA","Gas Usage (Quads)",10.5616807284322
2042,"USA","Coal Usage (Quads)",7.86536633146588
2042,"USA","Coal Price (2016$/MMBtu)",2.38064272613755
2042,"USA","Gas Price (2016$/MMBtu)",4.82126570474786
2044,"USA","Gas Usage (Quads)",10.5610068646751
2044,"USA","Coal Usage (Quads)",7.52288982304734
2044,"USA","Coal Price (2016$/MMBtu)",2.39201444415632
2044,"USA","Gas Price (2016$/MMBtu)",4.91241597721521
2046,"USA","Gas Usage (Quads)",11.0065102967393
2046,"USA","Coal Usage (Quads)",6.68998852561261
2046,"USA","Coal Price (2016$/MMBtu)",2.40534664429867
2046,"USA","Gas Price (2016$/MMBtu)",5.06882592975721
2048,"USA","Gas Usage (Quads)",11.2247240165664
2048,"USA","Coal Usage (Quads)",5.93778328086525
2048,"USA","Coal Price (2016$/MMBtu)",2.40269725655036
2048,"USA","Gas Price (2016$/MMBtu)",5.21853609908548
2050,"USA","Gas Usage (Quads)",11.2247240165639
2050,"USA","Coal Usage (Quads)",5.33113069176695
2050,"USA","Coal Price (2016$/MMBtu)",2.39390123552462
2050,"USA","Gas Price (2016$/MMBtu)",5.33926657643833
