"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.12030841250837
2010,"USA","Coal Usage (Quads)",19.5801790921491
2010,"USA","Coal Price (2016$/MMBtu)",2.50900002595451
2010,"USA","Gas Price (2016$/MMBtu)",5.58851275749779
2012,"USA","Gas Usage (Quads)",9.12571917573438
2012,"USA","Coal Usage (Quads)",14.8605301078644
2012,"USA","Coal Price (2016$/MMBtu)",2.48231834699282
2012,"USA","Gas Price (2016$/MMBtu)",3.6420627021416
2014,"USA","Gas Usage (Quads)",7.99244018197485
2014,"USA","Coal Usage (Quads)",17.0713450237543
2014,"USA","Coal Price (2016$/MMBtu)",2.41829185339355
2014,"USA","Gas Price (2016$/MMBtu)",5.0566374321666
2016,"USA","Gas Usage (Quads)",10.8584394195758
2016,"USA","Coal Usage (Quads)",11.7767971726943
2016,"USA","Coal Price (2016$/MMBtu)",2.16799077732179
2016,"USA","Gas Price (2016$/MMBtu)",2.99862471792867
2018,"USA","Gas Usage (Quads)",9.70033245554396
2018,"USA","Coal Usage (Quads)",11.5258526862153
2018,"USA","Coal Price (2016$/MMBtu)",2.14632897640774
2018,"USA","Gas Price (2016$/MMBtu)",3.53159734216528
2020,"USA","Gas Usage (Quads)",9.5566663377294
2020,"USA","Coal Usage (Quads)",11.2330950457997
2020,"USA","Coal Price (2016$/MMBtu)",2.23006663215641
2020,"USA","Gas Price (2016$/MMBtu)",4.05697499625801
2022,"USA","Gas Usage (Quads)",9.40371428904454
2022,"USA","Coal Usage (Quads)",10.5749161411809
2022,"USA","Coal Price (2016$/MMBtu)",2.22891276456619
2022,"USA","Gas Price (2016$/MMBtu)",3.97746862076799
2024,"USA","Gas Usage (Quads)",8.91626467116232
2024,"USA","Coal Usage (Quads)",10.7973894034763
2024,"USA","Coal Price (2016$/MMBtu)",2.23133754415706
2024,"USA","Gas Price (2016$/MMBtu)",4.1074782835621
2026,"USA","Gas Usage (Quads)",8.7159992416117
2026,"USA","Coal Usage (Quads)",10.5219412732371
2026,"USA","Coal Price (2016$/MMBtu)",2.25996652528806
2026,"USA","Gas Price (2016$/MMBtu)",4.21083831640048
2028,"USA","Gas Usage (Quads)",8.99369452002595
2028,"USA","Coal Usage (Quads)",10.0281159785338
2028,"USA","Coal Price (2016$/MMBtu)",2.26124184142039
2028,"USA","Gas Price (2016$/MMBtu)",4.26673599400281
2030,"USA","Gas Usage (Quads)",9.39754567950207
2030,"USA","Coal Usage (Quads)",9.59034704404019
2030,"USA","Coal Price (2016$/MMBtu)",2.28463548917269
2030,"USA","Gas Price (2016$/MMBtu)",4.39135958706541
2032,"USA","Gas Usage (Quads)",9.79859190574249
2032,"USA","Coal Usage (Quads)",9.37390056480346
2032,"USA","Coal Price (2016$/MMBtu)",2.28475707709638
2032,"USA","Gas Price (2016$/MMBtu)",4.47865526422445
2034,"USA","Gas Usage (Quads)",10.1092922915991
2034,"USA","Coal Usage (Quads)",8.90718332430252
2034,"USA","Coal Price (2016$/MMBtu)",2.28761916038136
2034,"USA","Gas Price (2016$/MMBtu)",4.51921397684195
2036,"USA","Gas Usage (Quads)",10.1208408818672
2036,"USA","Coal Usage (Quads)",8.8594694448536
2036,"USA","Coal Price (2016$/MMBtu)",2.30253430927021
2036,"USA","Gas Price (2016$/MMBtu)",4.60048521085592
2038,"USA","Gas Usage (Quads)",10.5719368722555
2038,"USA","Coal Usage (Quads)",8.45053126724496
2038,"USA","Coal Price (2016$/MMBtu)",2.32300714536698
2038,"USA","Gas Price (2016$/MMBtu)",4.73464716801024
2040,"USA","Gas Usage (Quads)",10.6558479456169
2040,"USA","Coal Usage (Quads)",8.02645460490439
2040,"USA","Coal Price (2016$/MMBtu)",2.34957478102685
2040,"USA","Gas Price (2016$/MMBtu)",4.79438002866018
2042,"USA","Gas Usage (Quads)",10.8159954161854
2042,"USA","Coal Usage (Quads)",7.59841774764005
2042,"USA","Coal Price (2016$/MMBtu)",2.36154685098151
2042,"USA","Gas Price (2016$/MMBtu)",4.8614105106006
2044,"USA","Gas Usage (Quads)",10.8159954161855
2044,"USA","Coal Usage (Quads)",7.22505142255785
2044,"USA","Coal Price (2016$/MMBtu)",2.3711832529177
2044,"USA","Gas Price (2016$/MMBtu)",4.95361516439144
2046,"USA","Gas Usage (Quads)",11.1884250696519
2046,"USA","Coal Usage (Quads)",6.48756387931627
2046,"USA","Coal Price (2016$/MMBtu)",2.38739964843387
2046,"USA","Gas Price (2016$/MMBtu)",5.08923267660703
2048,"USA","Gas Usage (Quads)",11.5576906456388
2048,"USA","Coal Usage (Quads)",5.89457615000911
2048,"USA","Coal Price (2016$/MMBtu)",2.39354451773894
2048,"USA","Gas Price (2016$/MMBtu)",5.27328100707697
2050,"USA","Gas Usage (Quads)",11.2231342814908
2050,"USA","Coal Usage (Quads)",5.22988132167543
2050,"USA","Coal Price (2016$/MMBtu)",2.38510523976477
2050,"USA","Gas Price (2016$/MMBtu)",5.31917018826637
