"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.12030841250836
2010,"USA","Coal Usage (Quads)",19.5801790921485
2010,"USA","Coal Price (2016$/MMBtu)",2.5090000259545
2010,"USA","Gas Price (2016$/MMBtu)",5.58851275749779
2012,"USA","Gas Usage (Quads)",9.09476658964388
2012,"USA","Coal Usage (Quads)",14.7421612653187
2012,"USA","Coal Price (2016$/MMBtu)",2.47773313036099
2012,"USA","Gas Price (2016$/MMBtu)",3.63689117614281
2014,"USA","Gas Usage (Quads)",7.93379615250002
2014,"USA","Coal Usage (Quads)",16.8916613375592
2014,"USA","Coal Price (2016$/MMBtu)",2.41461986512714
2014,"USA","Gas Price (2016$/MMBtu)",5.04340498620032
2016,"USA","Gas Usage (Quads)",10.7956031923876
2016,"USA","Coal Usage (Quads)",11.3967919813123
2016,"USA","Coal Price (2016$/MMBtu)",2.15400414872919
2016,"USA","Gas Price (2016$/MMBtu)",2.98252785146384
2018,"USA","Gas Usage (Quads)",9.65508856037175
2018,"USA","Coal Usage (Quads)",11.1963997130045
2018,"USA","Coal Price (2016$/MMBtu)",2.13716482883003
2018,"USA","Gas Price (2016$/MMBtu)",3.51732306865701
2020,"USA","Gas Usage (Quads)",5.91747271349821
2020,"USA","Coal Usage (Quads)",16.152527536393
2020,"USA","Coal Price (2016$/MMBtu)",2.30293299434566
2020,"USA","Gas Price (2016$/MMBtu)",5.11437749081143
2022,"USA","Gas Usage (Quads)",4.2144245501664
2022,"USA","Coal Usage (Quads)",16.1413321524322
2022,"USA","Coal Price (2016$/MMBtu)",2.29771173642153
2022,"USA","Gas Price (2016$/MMBtu)",5.35601605408855
2024,"USA","Gas Usage (Quads)",3.71103912604747
2024,"USA","Coal Usage (Quads)",16.3585852338503
2024,"USA","Coal Price (2016$/MMBtu)",2.30924283390685
2024,"USA","Gas Price (2016$/MMBtu)",5.81690798973317
2026,"USA","Gas Usage (Quads)",3.69406415458366
2026,"USA","Coal Usage (Quads)",16.2648025209701
2026,"USA","Coal Price (2016$/MMBtu)",2.32740240633223
2026,"USA","Gas Price (2016$/MMBtu)",6.12618784353921
2028,"USA","Gas Usage (Quads)",3.53663992010463
2028,"USA","Coal Usage (Quads)",16.1335279655777
2028,"USA","Coal Price (2016$/MMBtu)",2.32969867784178
2028,"USA","Gas Price (2016$/MMBtu)",6.32028686273711
2030,"USA","Gas Usage (Quads)",3.53663992010464
2030,"USA","Coal Usage (Quads)",15.6122675882661
2030,"USA","Coal Price (2016$/MMBtu)",2.35068842263402
2030,"USA","Gas Price (2016$/MMBtu)",6.37451201109368
2032,"USA","Gas Usage (Quads)",3.40886679901
2032,"USA","Coal Usage (Quads)",15.4173008906591
2032,"USA","Coal Price (2016$/MMBtu)",2.3583648663151
2032,"USA","Gas Price (2016$/MMBtu)",6.40232851448545
2034,"USA","Gas Usage (Quads)",3.34094113633981
2034,"USA","Coal Usage (Quads)",14.9458929739794
2034,"USA","Coal Price (2016$/MMBtu)",2.37543529068281
2034,"USA","Gas Price (2016$/MMBtu)",6.5031007990786
2036,"USA","Gas Usage (Quads)",3.13272698445961
2036,"USA","Coal Usage (Quads)",14.6663397261202
2036,"USA","Coal Price (2016$/MMBtu)",2.39796099081547
2036,"USA","Gas Price (2016$/MMBtu)",6.75285777786719
2038,"USA","Gas Usage (Quads)",3.00466456882694
2038,"USA","Coal Usage (Quads)",14.1396448824058
2038,"USA","Coal Price (2016$/MMBtu)",2.42586964108778
2038,"USA","Gas Price (2016$/MMBtu)",6.93998196468559
2040,"USA","Gas Usage (Quads)",2.90201829360587
2040,"USA","Coal Usage (Quads)",13.3010451224946
2040,"USA","Coal Price (2016$/MMBtu)",2.45030739686121
2040,"USA","Gas Price (2016$/MMBtu)",7.0673899861386
2042,"USA","Gas Usage (Quads)",2.9088481528735
2042,"USA","Coal Usage (Quads)",12.4553015343564
2042,"USA","Coal Price (2016$/MMBtu)",2.47010181212559
2042,"USA","Gas Price (2016$/MMBtu)",7.17420971273929
2044,"USA","Gas Usage (Quads)",2.92840983406982
2044,"USA","Coal Usage (Quads)",11.5646151977277
2044,"USA","Coal Price (2016$/MMBtu)",2.47873734860876
2044,"USA","Gas Price (2016$/MMBtu)",7.5666447344664
2046,"USA","Gas Usage (Quads)",3.19165419365042
2046,"USA","Coal Usage (Quads)",10.312002762927
2046,"USA","Coal Price (2016$/MMBtu)",2.48590609921584
2046,"USA","Gas Price (2016$/MMBtu)",7.9770871189523
2048,"USA","Gas Usage (Quads)",3.29270974485917
2048,"USA","Coal Usage (Quads)",8.98461864149837
2048,"USA","Coal Price (2016$/MMBtu)",2.48418056504824
2048,"USA","Gas Price (2016$/MMBtu)",8.40108515406921
2050,"USA","Gas Usage (Quads)",3.137441455546
2050,"USA","Coal Usage (Quads)",7.95212966001422
2050,"USA","Coal Price (2016$/MMBtu)",2.4931154321762
2050,"USA","Gas Price (2016$/MMBtu)",8.9405483812274
