"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.12030841250836
2010,"USA","Coal Usage (Quads)",19.5801790921485
2010,"USA","Coal Price (2016$/MMBtu)",2.5090000259545
2010,"USA","Gas Price (2016$/MMBtu)",5.58851275749779
2012,"USA","Gas Usage (Quads)",9.09476658964388
2012,"USA","Coal Usage (Quads)",14.7421612653187
2012,"USA","Coal Price (2016$/MMBtu)",2.47773313036099
2012,"USA","Gas Price (2016$/MMBtu)",3.63689117614281
2014,"USA","Gas Usage (Quads)",7.93379615285908
2014,"USA","Coal Usage (Quads)",16.891661336955
2014,"USA","Coal Price (2016$/MMBtu)",2.41461986513116
2014,"USA","Gas Price (2016$/MMBtu)",5.04340479331472
2016,"USA","Gas Usage (Quads)",10.795615876227
2016,"USA","Coal Usage (Quads)",11.3967686864069
2016,"USA","Coal Price (2016$/MMBtu)",2.15400416921963
2016,"USA","Gas Price (2016$/MMBtu)",2.98253227752512
2018,"USA","Gas Usage (Quads)",9.65506440014197
2018,"USA","Coal Usage (Quads)",11.1963955728743
2018,"USA","Coal Price (2016$/MMBtu)",2.13716396388049
2018,"USA","Gas Price (2016$/MMBtu)",3.51731825163557
2020,"USA","Gas Usage (Quads)",9.57302001670383
2020,"USA","Coal Usage (Quads)",11.171293829921
2020,"USA","Coal Price (2016$/MMBtu)",2.22860455695705
2020,"USA","Gas Price (2016$/MMBtu)",4.05669337242828
2022,"USA","Gas Usage (Quads)",9.57442763294499
2022,"USA","Coal Usage (Quads)",10.8075868567803
2022,"USA","Coal Price (2016$/MMBtu)",2.22895126879944
2022,"USA","Gas Price (2016$/MMBtu)",4.01257213777596
2024,"USA","Gas Usage (Quads)",9.15397787226073
2024,"USA","Coal Usage (Quads)",11.5018907244134
2024,"USA","Coal Price (2016$/MMBtu)",2.23800889758659
2024,"USA","Gas Price (2016$/MMBtu)",4.16198998623457
2026,"USA","Gas Usage (Quads)",8.83434818398529
2026,"USA","Coal Usage (Quads)",11.6651488899569
2026,"USA","Coal Price (2016$/MMBtu)",2.268050517573
2026,"USA","Gas Price (2016$/MMBtu)",4.24578834468841
2028,"USA","Gas Usage (Quads)",8.83205406322671
2028,"USA","Coal Usage (Quads)",11.1019914380658
2028,"USA","Coal Price (2016$/MMBtu)",2.26454425242337
2028,"USA","Gas Price (2016$/MMBtu)",4.23888940907074
2030,"USA","Gas Usage (Quads)",8.83738149399547
2030,"USA","Coal Usage (Quads)",10.3404528519667
2030,"USA","Coal Price (2016$/MMBtu)",2.28728354678173
2030,"USA","Gas Price (2016$/MMBtu)",4.27234997618971
2032,"USA","Gas Usage (Quads)",9.26351199246525
2032,"USA","Coal Usage (Quads)",10.3994846811929
2032,"USA","Coal Price (2016$/MMBtu)",2.29381965489626
2032,"USA","Gas Price (2016$/MMBtu)",4.36222475388906
2034,"USA","Gas Usage (Quads)",9.69358787289667
2034,"USA","Coal Usage (Quads)",9.87729736366465
2034,"USA","Coal Price (2016$/MMBtu)",2.30158828078404
2034,"USA","Gas Price (2016$/MMBtu)",4.42768821741514
2036,"USA","Gas Usage (Quads)",10.1336303280856
2036,"USA","Coal Usage (Quads)",9.50967957145259
2036,"USA","Coal Price (2016$/MMBtu)",2.31112589115321
2036,"USA","Gas Price (2016$/MMBtu)",4.60324440726667
2038,"USA","Gas Usage (Quads)",10.498208583869
2038,"USA","Coal Usage (Quads)",9.09573525603107
2038,"USA","Coal Price (2016$/MMBtu)",2.3324501077475
2038,"USA","Gas Price (2016$/MMBtu)",4.72427863400471
2040,"USA","Gas Usage (Quads)",10.680929426924
2040,"USA","Coal Usage (Quads)",8.76719505777072
2040,"USA","Coal Price (2016$/MMBtu)",2.35592485909512
2040,"USA","Gas Price (2016$/MMBtu)",4.80831212171923
2042,"USA","Gas Usage (Quads)",10.9099346007071
2042,"USA","Coal Usage (Quads)",8.33012135527254
2042,"USA","Coal Price (2016$/MMBtu)",2.37177951743251
2042,"USA","Gas Price (2016$/MMBtu)",4.89189167888196
2044,"USA","Gas Usage (Quads)",10.9618745452923
2044,"USA","Coal Usage (Quads)",7.97955010719061
2044,"USA","Coal Price (2016$/MMBtu)",2.38121773473325
2044,"USA","Gas Price (2016$/MMBtu)",4.9911894367375
2046,"USA","Gas Usage (Quads)",11.4499775562932
2046,"USA","Coal Usage (Quads)",7.16635371590912
2046,"USA","Coal Price (2016$/MMBtu)",2.39538175774076
2046,"USA","Gas Price (2016$/MMBtu)",5.15408431995946
2048,"USA","Gas Usage (Quads)",11.7010258988549
2048,"USA","Coal Usage (Quads)",6.29069116556551
2048,"USA","Coal Price (2016$/MMBtu)",2.39022664345109
2048,"USA","Gas Price (2016$/MMBtu)",5.31587876087925
2050,"USA","Gas Usage (Quads)",11.702285741723
2050,"USA","Coal Usage (Quads)",5.46965338348291
2050,"USA","Coal Price (2016$/MMBtu)",2.38973710603825
2050,"USA","Gas Price (2016$/MMBtu)",5.42389956130974
