"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.8270440036708
2014,"comp_p",43.907653624045
2016,"comp_p",29.0632185130289
2018,"comp_p",31.883432248305
2020,"comp_p",35.3816518096515
2022,"comp_p",33.9825143900659
2024,"comp_p",34.8019033488969
2026,"comp_p",35.1624438980555
2028,"comp_p",34.0895692248993
2030,"comp_p",33.04767187142
2032,"comp_p",31.4084303475102
2034,"comp_p",30.1503948775407
2036,"comp_p",30.6369270857182
2038,"comp_p",30.967522647338
2040,"comp_p",31.2071958053907
2042,"comp_p",31.0606767312622
2044,"comp_p",31.0069451187978
2046,"comp_p",31.2026603673117
2048,"comp_p",31.573277193164
2050,"comp_p",31.2846142224659
