"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338973567229
2016,"comp_p",29.0205447432848
2018,"comp_p",31.8396676289558
2020,"comp_p",41.7509505549516
2022,"comp_p",41.8485872259992
2024,"comp_p",44.7916128906057
2026,"comp_p",46.6805085969651
2028,"comp_p",47.7500146654708
2030,"comp_p",47.9927367095395
2032,"comp_p",47.6151878700312
2034,"comp_p",47.5481368022161
2036,"comp_p",48.2615247097581
2038,"comp_p",48.1877181558527
2040,"comp_p",48.2271656851928
2042,"comp_p",47.9711136665327
2044,"comp_p",49.1934086265743
2046,"comp_p",50.8235391299923
2048,"comp_p",53.0142952238431
2050,"comp_p",54.6373153625299
