"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.12030841250836
2010,"USA","Coal Usage (Quads)",19.5801790921485
2010,"USA","Coal Price (2016$/MMBtu)",2.5090000259545
2010,"USA","Gas Price (2016$/MMBtu)",5.58851275749779
2012,"USA","Gas Usage (Quads)",9.09570298937682
2012,"USA","Coal Usage (Quads)",14.7421191861511
2012,"USA","Coal Price (2016$/MMBtu)",2.47773408403108
2012,"USA","Gas Price (2016$/MMBtu)",3.63702999272462
2014,"USA","Gas Usage (Quads)",7.93379625363057
2014,"USA","Coal Usage (Quads)",16.8940092052874
2014,"USA","Coal Price (2016$/MMBtu)",2.41460446101407
2014,"USA","Gas Price (2016$/MMBtu)",5.04340899973408
2016,"USA","Gas Usage (Quads)",10.9468415152107
2016,"USA","Coal Usage (Quads)",11.2166423407496
2016,"USA","Coal Price (2016$/MMBtu)",2.16275997477897
2016,"USA","Gas Price (2016$/MMBtu)",3.01484595781815
2018,"USA","Gas Usage (Quads)",9.81528334419738
2018,"USA","Coal Usage (Quads)",10.9426210872572
2018,"USA","Coal Price (2016$/MMBtu)",2.15084279646478
2018,"USA","Gas Price (2016$/MMBtu)",3.54701358888347
2020,"USA","Gas Usage (Quads)",9.74633552159101
2020,"USA","Coal Usage (Quads)",10.9924090158109
2020,"USA","Coal Price (2016$/MMBtu)",2.2427167889037
2020,"USA","Gas Price (2016$/MMBtu)",4.09007040350303
2022,"USA","Gas Usage (Quads)",9.72840639454386
2022,"USA","Coal Usage (Quads)",10.6514318921525
2022,"USA","Coal Price (2016$/MMBtu)",2.24162300840963
2022,"USA","Gas Price (2016$/MMBtu)",4.04193462338956
2024,"USA","Gas Usage (Quads)",9.3024174761702
2024,"USA","Coal Usage (Quads)",11.3805027649709
2024,"USA","Coal Price (2016$/MMBtu)",2.25386669912665
2024,"USA","Gas Price (2016$/MMBtu)",4.18675734196527
2026,"USA","Gas Usage (Quads)",9.07863632689583
2026,"USA","Coal Usage (Quads)",11.6497723380125
2026,"USA","Coal Price (2016$/MMBtu)",2.27550176430868
2026,"USA","Gas Price (2016$/MMBtu)",4.29034618186086
2028,"USA","Gas Usage (Quads)",9.07788415108228
2028,"USA","Coal Usage (Quads)",11.1271191601933
2028,"USA","Coal Price (2016$/MMBtu)",2.28099103074985
2028,"USA","Gas Price (2016$/MMBtu)",4.28434585918632
2030,"USA","Gas Usage (Quads)",9.06599764102896
2030,"USA","Coal Usage (Quads)",10.2636893226475
2030,"USA","Coal Price (2016$/MMBtu)",2.3002849150254
2030,"USA","Gas Price (2016$/MMBtu)",4.31435945450569
2032,"USA","Gas Usage (Quads)",9.29587030159377
2032,"USA","Coal Usage (Quads)",9.67056128250414
2032,"USA","Coal Price (2016$/MMBtu)",2.30223494528376
2032,"USA","Gas Price (2016$/MMBtu)",4.36638819396361
2034,"USA","Gas Usage (Quads)",9.87117160982035
2034,"USA","Coal Usage (Quads)",9.2130272050201
2034,"USA","Coal Price (2016$/MMBtu)",2.32177498252985
2034,"USA","Gas Price (2016$/MMBtu)",4.46812024439036
2036,"USA","Gas Usage (Quads)",10.6575649488881
2036,"USA","Coal Usage (Quads)",8.03818180989732
2036,"USA","Coal Price (2016$/MMBtu)",2.33926241973547
2036,"USA","Gas Price (2016$/MMBtu)",4.71758812873612
2038,"USA","Gas Usage (Quads)",11.3909066897375
2038,"USA","Coal Usage (Quads)",6.94311316115539
2038,"USA","Coal Price (2016$/MMBtu)",2.34650294340182
2038,"USA","Gas Price (2016$/MMBtu)",4.92912901054831
2040,"USA","Gas Usage (Quads)",11.9068651212149
2040,"USA","Coal Usage (Quads)",6.10435191744921
2040,"USA","Coal Price (2016$/MMBtu)",2.35714433662864
2040,"USA","Gas Price (2016$/MMBtu)",5.08632921852697
2042,"USA","Gas Usage (Quads)",11.9072866357077
2042,"USA","Coal Usage (Quads)",5.29931773756948
2042,"USA","Coal Price (2016$/MMBtu)",2.37617682108722
2042,"USA","Gas Price (2016$/MMBtu)",5.12683320218609
2044,"USA","Gas Usage (Quads)",11.9918683251084
2044,"USA","Coal Usage (Quads)",4.61216450783766
2044,"USA","Coal Price (2016$/MMBtu)",2.39990394407943
2044,"USA","Gas Price (2016$/MMBtu)",5.23161854774399
2046,"USA","Gas Usage (Quads)",12.2432592592236
2046,"USA","Coal Usage (Quads)",3.67871136532661
2046,"USA","Coal Price (2016$/MMBtu)",2.43731153289693
2046,"USA","Gas Price (2016$/MMBtu)",5.35365792080708
2048,"USA","Gas Usage (Quads)",12.4517676956817
2048,"USA","Coal Usage (Quads)",3.19029517825069
2048,"USA","Coal Price (2016$/MMBtu)",2.46609711033182
2048,"USA","Gas Price (2016$/MMBtu)",5.49479577834938
2050,"USA","Gas Usage (Quads)",12.4549855061832
2050,"USA","Coal Usage (Quads)",2.56960295848622
2050,"USA","Coal Price (2016$/MMBtu)",2.46934799511412
2050,"USA","Gas Price (2016$/MMBtu)",5.62421652470487
