"time","value"
2010,85525.0309827451
2012,87418.1617557608
2014,89167.3421944728
2016,89720.7402963921
2018,89773.8918582295
2020,90194.1238810628
2022,90782.8693749494
2024,91503.4328626859
2026,91747.7681622377
2028,91894.4259094446
2030,92137.0708996518
2032,92433.975980145
2034,92670.9429993402
2036,92852.48258905
2038,93332.4099730086
2040,93650.2059425097
2042,94039.8683292362
2044,94394.415530407
2046,95075.7284174095
2048,96146.0563621396
2050,96878.5675274214
