"time","type","value"
2010,"consumption",1511.1315463273
2010,"withdrawal",44166.5555764643
2012,"consumption",1367.3762563369
2012,"withdrawal",36479.2920627179
2014,"consumption",1422.3766367751
2014,"withdrawal",38244.4603438537
2016,"consumption",1237.37282979909
2016,"withdrawal",31670.2791316675
2018,"consumption",1208.9490327346
2018,"withdrawal",30516.3263634533
2020,"consumption",1190.3628826131
2020,"withdrawal",29400.7706938017
2022,"consumption",1154.89741448375
2022,"withdrawal",28599.5480040031
2024,"consumption",1175.30911329867
2024,"withdrawal",28277.4522344548
2026,"consumption",1173.80269757044
2026,"withdrawal",28271.6690523012
2028,"consumption",1158.57085772008
2028,"withdrawal",27590.4220516913
2030,"consumption",1130.01934958926
2030,"withdrawal",25720.3718390715
2032,"consumption",1121.99794330964
2032,"withdrawal",24578.326487507
2034,"consumption",1106.32985177611
2034,"withdrawal",23236.8801320609
2036,"consumption",1090.26859412169
2036,"withdrawal",21898.6590943537
2038,"consumption",1066.72474017973
2038,"withdrawal",20999.3647366779
2040,"consumption",1054.79219712538
2040,"withdrawal",19594.7890061846
2042,"consumption",1024.12249971625
2042,"withdrawal",18808.4573938237
2044,"consumption",984.940847840321
2044,"withdrawal",18065.1551477761
2046,"consumption",920.743046868687
2046,"withdrawal",15497.2848578592
2048,"consumption",852.727635970742
2048,"withdrawal",13938.4730428222
2050,"consumption",809.173499526024
2050,"withdrawal",12478.4143625923
