"time","type","value"
2010,"comp_p",48.8937519920315
2012,"comp_p",33.8269021404906
2014,"comp_p",43.7338977627666
2016,"comp_p",29.0205789568007
2018,"comp_p",31.8947582229485
2020,"comp_p",35.6898913244368
2022,"comp_p",35.242968924163
2024,"comp_p",36.4384415987848
2026,"comp_p",37.2065282163673
2028,"comp_p",38.4396276105686
2030,"comp_p",38.742690713058
2032,"comp_p",38.5136059912629
2034,"comp_p",37.5297873297708
2036,"comp_p",38.452248865555
2038,"comp_p",38.5716429147032
2040,"comp_p",41.7557748490483
2042,"comp_p",43.2992909414878
2044,"comp_p",45.2448899138568
2046,"comp_p",47.0140972991569
2048,"comp_p",49.9869280221023
2050,"comp_p",54.7849500980657
