"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.12312386251908
2010,"USA","Coal Usage (Quads)",19.5828944894312
2010,"USA","Coal Price (2016$/MMBtu)",2.50905883437542
2010,"USA","Gas Price (2016$/MMBtu)",5.58858887158025
2012,"USA","Gas Usage (Quads)",9.10312650484292
2012,"USA","Coal Usage (Quads)",14.7511507818935
2012,"USA","Coal Price (2016$/MMBtu)",2.47812771781526
2012,"USA","Gas Price (2016$/MMBtu)",3.63862631119308
2014,"USA","Gas Usage (Quads)",7.94769229649877
2014,"USA","Coal Usage (Quads)",16.9177094511725
2014,"USA","Coal Price (2016$/MMBtu)",2.41503775413127
2014,"USA","Gas Price (2016$/MMBtu)",5.04658762655285
2016,"USA","Gas Usage (Quads)",10.808118850367
2016,"USA","Coal Usage (Quads)",11.4536546126078
2016,"USA","Coal Price (2016$/MMBtu)",2.15561287159621
2016,"USA","Gas Price (2016$/MMBtu)",2.9850801547027
2018,"USA","Gas Usage (Quads)",9.68769129971993
2018,"USA","Coal Usage (Quads)",11.2502745775797
2018,"USA","Coal Price (2016$/MMBtu)",2.13793113756245
2018,"USA","Gas Price (2016$/MMBtu)",3.52380331316652
2020,"USA","Gas Usage (Quads)",9.58569699664136
2020,"USA","Coal Usage (Quads)",11.2238464319172
2020,"USA","Coal Price (2016$/MMBtu)",2.22848083545062
2020,"USA","Gas Price (2016$/MMBtu)",4.05917385311445
2022,"USA","Gas Usage (Quads)",9.59151320762515
2022,"USA","Coal Usage (Quads)",10.7402932817456
2022,"USA","Coal Price (2016$/MMBtu)",2.22802405472852
2022,"USA","Gas Price (2016$/MMBtu)",4.01682324008945
2024,"USA","Gas Usage (Quads)",9.1664069946394
2024,"USA","Coal Usage (Quads)",11.586460618519
2024,"USA","Coal Price (2016$/MMBtu)",2.23993102415077
2024,"USA","Gas Price (2016$/MMBtu)",4.16175898774552
2026,"USA","Gas Usage (Quads)",8.90864784872388
2026,"USA","Coal Usage (Quads)",11.7086239268331
2026,"USA","Coal Price (2016$/MMBtu)",2.26815617865551
2026,"USA","Gas Price (2016$/MMBtu)",4.25977634448702
2028,"USA","Gas Usage (Quads)",8.91031628970476
2028,"USA","Coal Usage (Quads)",11.2600544828329
2028,"USA","Coal Price (2016$/MMBtu)",2.26642521433871
2028,"USA","Gas Price (2016$/MMBtu)",4.25607761949435
2030,"USA","Gas Usage (Quads)",8.89085468333925
2030,"USA","Coal Usage (Quads)",10.3524711734524
2030,"USA","Coal Price (2016$/MMBtu)",2.28657835396127
2030,"USA","Gas Price (2016$/MMBtu)",4.28546512694036
2032,"USA","Gas Usage (Quads)",9.2902480960339
2032,"USA","Coal Usage (Quads)",10.2165296128101
2032,"USA","Coal Price (2016$/MMBtu)",2.28918781645418
2032,"USA","Gas Price (2016$/MMBtu)",4.36686573914781
2034,"USA","Gas Usage (Quads)",9.70633453826831
2034,"USA","Coal Usage (Quads)",9.801278691281
2034,"USA","Coal Price (2016$/MMBtu)",2.29960917356498
2034,"USA","Gas Price (2016$/MMBtu)",4.43294146520888
2036,"USA","Gas Usage (Quads)",9.97749719685893
2036,"USA","Coal Usage (Quads)",9.50748765440355
2036,"USA","Coal Price (2016$/MMBtu)",2.31099020178372
2036,"USA","Gas Price (2016$/MMBtu)",4.56912011230933
2038,"USA","Gas Usage (Quads)",10.3847096287992
2038,"USA","Coal Usage (Quads)",9.10990266797855
2038,"USA","Coal Price (2016$/MMBtu)",2.33171871668582
2038,"USA","Gas Price (2016$/MMBtu)",4.69836172937129
2040,"USA","Gas Usage (Quads)",10.662446459076
2040,"USA","Coal Usage (Quads)",8.7153331780655
2040,"USA","Coal Price (2016$/MMBtu)",2.35608159425407
2040,"USA","Gas Price (2016$/MMBtu)",4.80445594573606
2042,"USA","Gas Usage (Quads)",10.8860728294691
2042,"USA","Coal Usage (Quads)",8.29585335323536
2042,"USA","Coal Price (2016$/MMBtu)",2.37267951060412
2042,"USA","Gas Price (2016$/MMBtu)",4.88583672703844
2044,"USA","Gas Usage (Quads)",10.9365302889361
2044,"USA","Coal Usage (Quads)",7.94461451181931
2044,"USA","Coal Price (2016$/MMBtu)",2.38167608579072
2044,"USA","Gas Price (2016$/MMBtu)",4.98404882410297
2046,"USA","Gas Usage (Quads)",11.3001987282031
2046,"USA","Coal Usage (Quads)",7.02512988373002
2046,"USA","Coal Price (2016$/MMBtu)",2.39317417148321
2046,"USA","Gas Price (2016$/MMBtu)",5.11788334680536
2048,"USA","Gas Usage (Quads)",11.802531105938
2048,"USA","Coal Usage (Quads)",6.27847487738893
2048,"USA","Coal Price (2016$/MMBtu)",2.39117147758985
2048,"USA","Gas Price (2016$/MMBtu)",5.32880295948511
2050,"USA","Gas Usage (Quads)",11.8012712630727
2050,"USA","Coal Usage (Quads)",5.54248664596845
2050,"USA","Coal Price (2016$/MMBtu)",2.38480476989402
2050,"USA","Gas Price (2016$/MMBtu)",5.44927748335838
