"time","type","value"
2010,"consumption",1505.57098696927
2010,"withdrawal",44125.5773039761
2012,"consumption",1358.13012123488
2012,"withdrawal",36409.1584224576
2014,"consumption",1419.30116612076
2014,"withdrawal",38035.4711929131
2016,"consumption",1237.02596250077
2016,"withdrawal",31418.8547869674
2018,"consumption",1209.25022122667
2018,"withdrawal",30020.1412006908
2020,"consumption",1143.50124784562
2020,"withdrawal",27449.5688369401
2022,"consumption",1077.9392694425
2022,"withdrawal",24114.5588870369
2024,"consumption",1064.58884650665
2024,"withdrawal",22930.8857270448
2026,"consumption",1042.96800269593
2026,"withdrawal",21790.308621099
2028,"consumption",1015.82550375128
2028,"withdrawal",20864.3451863399
2030,"consumption",963.051747997093
2030,"withdrawal",17861.1295693213
2032,"consumption",943.509056904157
2032,"withdrawal",16107.9116173558
2034,"consumption",946.359128724163
2034,"withdrawal",14481.4031068923
2036,"consumption",930.004676235188
2036,"withdrawal",13374.9218411684
2038,"consumption",915.723298114544
2038,"withdrawal",12902.5513101584
2040,"consumption",916.137063581124
2040,"withdrawal",12797.4347426956
2042,"consumption",920.539326097197
2042,"withdrawal",12702.6772343963
2044,"consumption",909.644859677454
2044,"withdrawal",12464.5817325409
2046,"consumption",891.016837008812
2046,"withdrawal",11470.7299424559
2048,"consumption",871.712560089485
2048,"withdrawal",11282.3917610689
2050,"consumption",859.741130188827
2050,"withdrawal",10715.6544526571
