"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338973567229
2016,"comp_p",29.0205447432848
2018,"comp_p",31.839667628953
2020,"comp_p",41.7509505549605
2022,"comp_p",41.8485886040054
2024,"comp_p",44.7908239449003
2026,"comp_p",46.679010165882
2028,"comp_p",47.7484644993252
2030,"comp_p",47.9809443184969
2032,"comp_p",47.6152123593472
2034,"comp_p",47.5466958885437
2036,"comp_p",48.345156984767
2038,"comp_p",48.2300227225585
2040,"comp_p",48.197596501751
2042,"comp_p",47.8587092165389
2044,"comp_p",49.3099980211807
2046,"comp_p",50.9609130157534
2048,"comp_p",53.2801026156255
2050,"comp_p",55.0120709891821
