"time","type","value"
2010,"comp_p",48.8937519920329
2012,"comp_p",33.826902140491
2014,"comp_p",43.7338973567229
2016,"comp_p",29.0205447432848
2018,"comp_p",31.8396676289553
2020,"comp_p",41.7509505549397
2022,"comp_p",41.8485886040029
2024,"comp_p",44.7908239449208
2026,"comp_p",46.6801600261181
2028,"comp_p",47.7505038363384
2030,"comp_p",47.9943718725718
2032,"comp_p",47.6129341411737
2034,"comp_p",47.4762099454402
2036,"comp_p",48.2551023901135
2038,"comp_p",48.1353069052509
2040,"comp_p",47.8637315944387
2042,"comp_p",47.5827911709933
2044,"comp_p",48.1333631617849
2046,"comp_p",48.8940443010868
2048,"comp_p",50.4696219140608
2050,"comp_p",50.7855122805289
