"time","value"
2010,2.25281557746573
2012,1.89445366173812
2014,2.0382962777185
2016,1.66689731303898
2018,1.58823463892769
2020,1.58241731156292
2022,1.54611055820286
2024,1.5901037562237
2026,1.59073964812563
2028,1.5516821423239
2030,1.48205905490953
2032,1.47464023015077
2034,1.44087076934962
2036,1.4056475299902
2038,1.37964254990047
2040,1.34958141338015
2042,1.32613008030712
2044,1.27933778399655
2046,1.22914439127593
2048,1.16148824013404
2050,1.09689499652497
