"time","country","type","value"
2010,"USA","Gas Usage (Quads)",7.12030841250836
2010,"USA","Coal Usage (Quads)",19.5801790921485
2010,"USA","Coal Price (2016$/MMBtu)",2.5090000259545
2010,"USA","Gas Price (2016$/MMBtu)",5.58851275749779
2012,"USA","Gas Usage (Quads)",9.09476658964388
2012,"USA","Coal Usage (Quads)",14.7421612653187
2012,"USA","Coal Price (2016$/MMBtu)",2.47773313036099
2012,"USA","Gas Price (2016$/MMBtu)",3.63689117614281
2014,"USA","Gas Usage (Quads)",7.93379615250002
2014,"USA","Coal Usage (Quads)",16.8916613375592
2014,"USA","Coal Price (2016$/MMBtu)",2.41461986512714
2014,"USA","Gas Price (2016$/MMBtu)",5.04340498620032
2016,"USA","Gas Usage (Quads)",10.7956032087294
2016,"USA","Coal Usage (Quads)",11.3967919427212
2016,"USA","Coal Price (2016$/MMBtu)",2.15400414723013
2016,"USA","Gas Price (2016$/MMBtu)",2.98252785579375
2018,"USA","Gas Usage (Quads)",9.65498115360464
2018,"USA","Coal Usage (Quads)",11.1847843064594
2018,"USA","Coal Price (2016$/MMBtu)",2.1366380066868
2018,"USA","Gas Price (2016$/MMBtu)",3.51724918585215
2020,"USA","Gas Usage (Quads)",5.91265873426521
2020,"USA","Coal Usage (Quads)",16.1475808251806
2020,"USA","Coal Price (2016$/MMBtu)",2.30275024834076
2020,"USA","Gas Price (2016$/MMBtu)",5.11292221868131
2022,"USA","Gas Usage (Quads)",4.21289953702417
2022,"USA","Coal Usage (Quads)",16.1347361812949
2022,"USA","Coal Price (2016$/MMBtu)",2.29774387424364
2022,"USA","Gas Price (2016$/MMBtu)",5.35559384295513
2024,"USA","Gas Usage (Quads)",3.71580614734263
2024,"USA","Coal Usage (Quads)",16.3581230097397
2024,"USA","Coal Price (2016$/MMBtu)",2.30924699368308
2024,"USA","Gas Price (2016$/MMBtu)",5.8176502710042
2026,"USA","Gas Usage (Quads)",3.69820306675978
2026,"USA","Coal Usage (Quads)",16.2666955860004
2026,"USA","Coal Price (2016$/MMBtu)",2.32742894308827
2026,"USA","Gas Price (2016$/MMBtu)",6.1268207702764
2028,"USA","Gas Usage (Quads)",3.5413925117462
2028,"USA","Coal Usage (Quads)",16.1394438387695
2028,"USA","Coal Price (2016$/MMBtu)",2.32970167005465
2028,"USA","Gas Price (2016$/MMBtu)",6.32132830913736
2030,"USA","Gas Usage (Quads)",3.5413925117462
2030,"USA","Coal Usage (Quads)",15.60886252161
2030,"USA","Coal Price (2016$/MMBtu)",2.35066369466767
2030,"USA","Gas Price (2016$/MMBtu)",6.37520260563146
2032,"USA","Gas Usage (Quads)",3.4065959917265
2032,"USA","Coal Usage (Quads)",15.4114589306009
2032,"USA","Coal Price (2016$/MMBtu)",2.35824484788383
2032,"USA","Gas Price (2016$/MMBtu)",6.40175564309596
2034,"USA","Gas Usage (Quads)",3.34134262013779
2034,"USA","Coal Usage (Quads)",14.9433461817881
2034,"USA","Coal Price (2016$/MMBtu)",2.37541534478749
2034,"USA","Gas Price (2016$/MMBtu)",6.50257331847028
2036,"USA","Gas Usage (Quads)",3.09969341548247
2036,"USA","Coal Usage (Quads)",14.6409140200377
2036,"USA","Coal Price (2016$/MMBtu)",2.39754646415667
2036,"USA","Gas Price (2016$/MMBtu)",6.74720137263822
2038,"USA","Gas Usage (Quads)",3.0399018397703
2038,"USA","Coal Usage (Quads)",14.1836280969511
2038,"USA","Coal Price (2016$/MMBtu)",2.42610140703975
2038,"USA","Gas Price (2016$/MMBtu)",6.94563353828424
2040,"USA","Gas Usage (Quads)",2.9046402123664
2040,"USA","Coal Usage (Quads)",13.3298234687536
2040,"USA","Coal Price (2016$/MMBtu)",2.44999378533249
2040,"USA","Gas Price (2016$/MMBtu)",7.06690696987156
2042,"USA","Gas Usage (Quads)",2.91071305133977
2042,"USA","Coal Usage (Quads)",12.4588200200042
2042,"USA","Coal Price (2016$/MMBtu)",2.47011787772615
2042,"USA","Gas Price (2016$/MMBtu)",7.16606560228983
2044,"USA","Gas Usage (Quads)",3.00204558993754
2044,"USA","Coal Usage (Quads)",11.6293653793475
2044,"USA","Coal Price (2016$/MMBtu)",2.47930662948664
2044,"USA","Gas Price (2016$/MMBtu)",7.57965557648741
2046,"USA","Gas Usage (Quads)",3.29682981599659
2046,"USA","Coal Usage (Quads)",10.4426368535317
2046,"USA","Coal Price (2016$/MMBtu)",2.48645437297026
2046,"USA","Gas Price (2016$/MMBtu)",7.99228134241219
2048,"USA","Gas Usage (Quads)",3.38568355752048
2048,"USA","Coal Usage (Quads)",9.04490356143272
2048,"USA","Coal Price (2016$/MMBtu)",2.48439817490043
2048,"USA","Gas Price (2016$/MMBtu)",8.41886121376304
2050,"USA","Gas Usage (Quads)",3.23511859214538
2050,"USA","Coal Usage (Quads)",8.02550634620727
2050,"USA","Coal Price (2016$/MMBtu)",2.49362018058999
2050,"USA","Gas Price (2016$/MMBtu)",8.96015358274085
