"time","type","value"
2010,"comp_p",48.8937519920323
2012,"comp_p",33.8268229109933
2014,"comp_p",43.7297373582131
2016,"comp_p",29.1245709444441
2018,"comp_p",31.8881318835225
2020,"comp_p",35.7989130086528
2022,"comp_p",35.2031594594974
2024,"comp_p",36.4011857804344
2026,"comp_p",37.1654330133769
2028,"comp_p",37.0494987590542
2030,"comp_p",37.0929069860035
2032,"comp_p",36.9043548765727
2034,"comp_p",36.8323431273329
2036,"comp_p",36.7892713803044
2038,"comp_p",37.008208126928
2040,"comp_p",37.4130430670178
2042,"comp_p",37.6886175315639
2044,"comp_p",37.8762962100036
2046,"comp_p",38.1564282762008
2048,"comp_p",39.3933715472818
2050,"comp_p",39.9189748181741
