"time","type","value"
2010,"consumption",1505.57098696927
2010,"withdrawal",44125.5773039761
2012,"consumption",1358.13012123488
2012,"withdrawal",36409.1584224576
2014,"consumption",1419.30116611139
2014,"withdrawal",38035.4711925922
2016,"consumption",1237.02629032674
2016,"withdrawal",31418.7327537417
2018,"consumption",1209.25442332387
2018,"withdrawal",30020.0637132876
2020,"consumption",1192.88979693837
2020,"withdrawal",29055.5857858568
2022,"consumption",1161.88990131568
2022,"withdrawal",28134.4552642301
2024,"consumption",1187.61452588824
2024,"withdrawal",28390.2833120993
2026,"consumption",1183.887698003
2026,"withdrawal",28373.0450071268
2028,"consumption",1162.21779380729
2028,"withdrawal",27843.877023187
2030,"consumption",1123.02101550933
2030,"withdrawal",25743.2086895483
2032,"consumption",1109.75296923762
2032,"withdrawal",24452.9812621855
2034,"consumption",1098.86657238115
2034,"withdrawal",23215.9266148632
2036,"consumption",1071.61276876506
2036,"withdrawal",21692.6662322429
2038,"consumption",1055.57321973504
2038,"withdrawal",20629.4594552551
2040,"consumption",1045.15024657212
2040,"withdrawal",19288.6142786976
2042,"consumption",1015.97091834845
2042,"withdrawal",18667.2779301795
2044,"consumption",970.098070206107
2044,"withdrawal",17826.6746615458
2046,"consumption",901.522172146661
2046,"withdrawal",15127.9617694305
2048,"consumption",838.420595829835
2048,"withdrawal",13726.1016919584
2050,"consumption",795.93569009586
2050,"withdrawal",12331.1839151069
